search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/crab-bee-hoon-soup,https://cdn.tasteatlas.com//images/dishes/afa7143bf1b14561b4050746f9fd98b3.jpg?mw=660,27,Seafood Soup,https://www.tasteatlas.com/seafood-soups,Crab Bee Hoon Soup,,Best in   (Singapore),Mellben Seafood,https://www.tasteatlas.com/MellbenSeafood,"Crab bee hoon soup is a Singaporean delicacy that consists of  noodles (rice vermicelli) and succulent crab meat drenched in a silky, aromatic broth. Sri Lankan mud crabs are most commonly used in this dish, while the broth is usu...",https://www.tasteatlas.com/crab-bee-hoon-soup/wheretoeat,https://www.tasteatlas.com/crabs,https://cdn.tasteatlas.com/images/ingredientgroups/37e8f7030f474704ac241bb0695a92f9.png?h=120&w=120,https://www.tasteatlas.com/vermicelli,https://cdn.tasteatlas.com/images/dishes/7fa8c8089627426ab477978e7dba02cc.png?h=120&w=120,https://www.tasteatlas.com/chicken-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/26ef22f9ecfa4b85961173e2165f1ab8.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,bee hoon,n/a
https://www.tasteatlas.com/crab-bee-hoon,https://cdn.tasteatlas.com//images/dishes/423b33c39d15469bac6be2db1177854b.jpg?mw=660,28,Noodle Dish,https://www.tasteatlas.com/Noodles,Crab bee hoon,,Best in   (Singapore),Sin Huat Seafood,https://www.tasteatlas.com/sin-huat-seafood,"Apart from the traditional chili crab and black pepper crab, Singaporean cuisine offers another delicacy that features the prized crustacean - crab bee hoon. This hawker-style dish consists of rice vermicelli () and succulent Sri ...",https://www.tasteatlas.com/crab-bee-hoon/wheretoeat,,,,,,,,,,,,,bee hoon,n/a
https://www.tasteatlas.com/nasi-goreng-usa-singapore,https://cdn.tasteatlas.com//images/dishes/ce15bd63b2234e36a4a56e79c9318e7a.jpg?mw=660,29,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Nasi goreng USA,,,,,"Nasi goreng USA is a traditional fried rice dish that's popular in Malaysia, Thailand, Singapore, and Indonesia. This variation of nasi goreng is distinguished by the additional ingredients accompanying fried rice such as chicken, squid, prawns, t...",https://www.tasteatlas.com/nasi-goreng-usa-singapore/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/nasi-goreng-kampung-singapore,https://cdn.tasteatlas.com//images/dishes/fdd9ec62ece449568aba60231bdca803.jpg?mw=660,30,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Nasi goreng kampung,,,,,"Nasi goreng kampung is a traditional nasi goreng (fried rice) variety originating from Malaysia, but it's also popular in Singapore and Indonesia. Although there are many recipes, it's usually made with a combination of rice, onions, shallots, gar...",https://www.tasteatlas.com/nasi-goreng-kampung-singapore/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/water-spinach,https://cdn.tasteatlas.com/images/ingredientgroups/f1661d678aaa4e279d73a8ab89bb91d1.png?h=120&w=120,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,n/a
https://www.tasteatlas.com/nasi-goreng-kambing-singapore,https://cdn.tasteatlas.com//images/dishes/8071b4062d2d4d4288540c575738380e.jpg?mw=660,31,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Nasi goreng kambing,,,,,"Nasi goreng kambing is a traditional nasi goreng (fried rice) variety originating from Malaysia, but it's also popular in Singapore and Indonesia. Although there are many versions, the dish is usually made with a combination of rice, minced mutton...",https://www.tasteatlas.com/nasi-goreng-kambing-singapore/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cheng-tng,https://cdn.tasteatlas.com//images/dishes/ee945f2f5c0f4c8d8f4c98baab32f49d.jpg?mw=660,32,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Cheng tng,,Best in   (Singapore),No Name Cheng Tng,https://www.tasteatlas.com/no-name-cheng-tng,"Cheng tng, meaning , is a traditional Singaporean sweet treat that is commonly enjoyed as a dessert. Although the ingredients may vary, the dish is typically made by combining dried longan, white fungus, gingko nuts, red dates, ...",https://www.tasteatlas.com/cheng-tng/wheretoeat,,,,,,,,,,,,,clear soup,n/a
https://www.tasteatlas.com/soup-kambing,https://cdn.tasteatlas.com//images/dishes/0a9f17bb09a44ee09529add133225356.jpg?mw=660,33,Meat Soup,https://www.tasteatlas.com/meat-soups,Soup kambing,,Best in   (Singapore),Soup Kambing Haji M. Abdul Razak,https://www.tasteatlas.com/soup-kambing-haji-m-abdul-razak,"Soup kambing is a traditional meat soup that is consumed in Singapore, Indonesia, and Malaysia. It is primarily made with goat meat (often bone-in), although mutton or lamb can also be used, while some versions may contain various animal innards a...",https://www.tasteatlas.com/soup-kambing/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/soup-tulang,https://cdn.tasteatlas.com//images/dishes/929c967d83bb4cfe9b98fa46a8971e61.jpg?mw=660,34,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Soup tulang,,Best in   (Singapore),Haji Kadir & M Baharudeen Sup Tulang,https://www.tasteatlas.com/haji-kadir--m-baharudeen-sup-tulang,Soup tulang is a traditional Singaporean dish that consists of meaty mutton or lamb bones in a spicy and vibrant red sauce or gravy. The star of this dish is the soft and greasy bone marrow contained in the meat bones which is either sipped with a...,https://www.tasteatlas.com/soup-tulang/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pulut-durian-singapore,https://cdn.tasteatlas.com//images/dishes/82455eee431b4c98ac7bf7300f3d1130.jpg?mw=660,35,Dessert,https://www.tasteatlas.com/Desserts,Pulut durian,,,,,"Pulut durian is a traditional Asian dessert that's popular in Malaysia, Thailand, and Singapore. It's usually made with a combination of durian flesh, glutinous rice, coconut milk, salt, sugar, and pandan leaves. The glutinous rice is seasoned wit...",https://www.tasteatlas.com/pulut-durian-singapore/wheretoeat,https://www.tasteatlas.com/durian,https://cdn.tasteatlas.com/images/dishes/42a15b8ae72e47538b01fce9b138f197.png?h=120&w=120,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/pandan-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ad18e8abd49441ec8e4640aeedc1b54c.png?h=120&w=120,,n/a
https://www.tasteatlas.com/sang-cheong,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,36,Offal Dish,https://www.tasteatlas.com/Offal,Sang cheong,,,,,"Called  in Singaporean, pig fallopian tubes are considered a delicacy in Singapore. A common way to prepare these innards is to stir-fry them with ingredients such as  sauce, vegetables (onions, garlic, and gin...",https://www.tasteatlas.com/sang-cheong/wheretoeat,,,,,,,,,,,,,sang cheong,n/a
https://www.tasteatlas.com/rojak-bandung,https://cdn.tasteatlas.com//images/dishes/c77c9818a8394a2c8d5370c80a8fbaf1.jpg?mw=660,37,Salad,https://www.tasteatlas.com/Salads,Rojak bandung,,Best in   (Singapore),Balestier Road Hoover Rojak,https://www.tasteatlas.com/balestier-road-hoover-rojak,"Rojak bandung is a spin on , an Indonesian salad that is widely consumed throughout Singapore and Malaysia and comes in many versions. This version offers a unique blend of flavors and textures: fresh and crunchy cucumber slices, sof...",https://www.tasteatlas.com/rojak-bandung/wheretoeat,https://www.tasteatlas.com/cuttlefish,https://cdn.tasteatlas.com/images/ingredientgroups/1166a79795104869ae003b945a57a97d.png?h=120&w=120,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/water-spinach,https://cdn.tasteatlas.com/images/ingredientgroups/f1661d678aaa4e279d73a8ab89bb91d1.png?h=120&w=120,https://www.tasteatlas.com/tofu,https://cdn.tasteatlas.com/images/dishes/9a7358d6b7dc42cb8156a394d174dc44.png?h=120&w=120,https://www.tasteatlas.com/tomato-sauce,https://cdn.tasteatlas.com/images/dishes/46bce93d102c432885fd501717da1d6b.png?h=120&w=120,https://www.tasteatlas.com/shrimp-paste,https://cdn.tasteatlas.com/images/dishes/bc7f81b6fdb74746a59d2abb0835c07c.png?h=120&w=120,rojak,n/a
https://www.tasteatlas.com/dendeng-paru,https://cdn.tasteatlas.com//images/dishes/232c3f0663884e78857a991c0359633a.jpg?mw=660,38,Offal Dish,https://www.tasteatlas.com/Offal,Dendeng paru,,,,,"Dendeng paru is a specialty consisting of beef lungs that is traditionally consumed in Singapore, Malaysia, and Indonesia. It is a sort of beef lung jerky made by boiling beef lungs which are later thinly slicedand deep-fried with a mixture of spi...",https://www.tasteatlas.com/dendeng-paru/wheretoeat,,,,,,,,,,,,,,n/a
