search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/katsudon,https://cdn.tasteatlas.com//Images/Dishes/15c022c3864e4ea6ab92c6f0a017f39d.jpg?mw=660,60,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Katsudon,4.5,Best in   (Chūō),Ginza Bairin Tonkatsu,https://www.tasteatlas.com/GinzaBairinTonkatsu,"Katsudon is a type of , meaning it's a rice dish served in a bowl topped with simmered ingredients. In this case, the topping is another Japanese favorite —  — a deep-fried and crumbed pork cutlet, but ...",donburi,READ MORE,https://www.tasteatlas.com/katsudon/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/temaki,https://cdn.tasteatlas.com//Images/Dishes/fd7725e87c304776984c3631db77e704.jpg?mw=660,61,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Temaki,4.5,Best in   (Chūō),Sushi Tokami,https://www.tasteatlas.com/SushiTokami,"Temaki is a hand-rolled type of sushi characterized by its conical shape. The dish consists of rice, raw fish, and vegetables wrapped in a piece of nori seaweed. Due to the ease of preparation, temaki is most commonly made at home, and is somewhat...",,READ MORE,https://www.tasteatlas.com/temaki/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/rice-vinegar,https://cdn.tasteatlas.com/images/dishes/51e1fbbcc27f43d79c0358b91eef1496.png?h=120&w=120,https://www.tasteatlas.com/nori,https://cdn.tasteatlas.com/images/dishes/cd63a51f25fe46ffa8e029bb1607ad22.png?h=120&w=120,https://www.tasteatlas.com/Avocados,https://cdn.tasteatlas.com/images/ingredientgroups/1a2a8fc0806246a492a2b86d39d87834.png?h=120&w=120,https://www.tasteatlas.com/salmon,https://cdn.tasteatlas.com/images/ingredientgroups/22af2005e0a4498f999ee4db2d1eb02d.png?h=120&w=120,https://www.tasteatlas.com/tuna,https://cdn.tasteatlas.com/images/ingredientgroups/4e4cfd59133b4cecb5ba6f2d60f1988d.png?h=120&w=120,,,,
https://www.tasteatlas.com/okonomiyaki,https://cdn.tasteatlas.com//images/dishes/65b39a002153498e9828e9af620ca174.jpg?mw=660,62,Pancake,https://www.tasteatlas.com/pancakes,Okonomiyaki,4.3,Best in   (Osaka),Okonomiyaki Kiji,https://www.tasteatlas.com/okonomiyaki-kiji,"Similar to an omelet or a pancake, okonomiyaki is an immensely popular Japanese dish. The batter is made with eggs, flour, water, grated yam, and shredded cabbage. Additional ingredients such as fish, seafood, meat, vegetables or cheese are also o...",,READ MORE,https://www.tasteatlas.com/okonomiyaki/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/yams,https://cdn.tasteatlas.com/images/ingredientgroups/a13c5e129e9248b1b643b5e2a65df4e7.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/dashi,https://cdn.tasteatlas.com/images/dishes/cafd4c368a0e4d1788cb4d7cbef93d42.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/kansai-region,,Kansai Region,
https://www.tasteatlas.com/chawanmushi,https://cdn.tasteatlas.com//Images/Dishes/6d45d3340a464fcfa472a303c8c43e9b.jpg?mw=660,63,Appetizer,https://www.tasteatlas.com/Appetizers,Chawanmushi,4.4,Best in   (Shinjuku),Sushisho,https://www.tasteatlas.com/Sushisho,"Chawanmushi is a delicate custard-soup, its name meaning . Each portion of the dish is ideally served in a small, lidded cup, either as an appetizer or as a part of a bigger meal. The custard usually consists of an egg...",steamed in a tea cup,READ MORE,https://www.tasteatlas.com/chawanmushi/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/dashi,https://cdn.tasteatlas.com/images/dishes/cafd4c368a0e4d1788cb4d7cbef93d42.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/mirin,https://cdn.tasteatlas.com/images/dishes/32562736878e4818a7f6291b3bb708b9.png?h=120&w=120,https://www.tasteatlas.com/kombu,https://cdn.tasteatlas.com/images/dishes/9af0f35b21a34bc78af0e2de8f68268e.png?h=120&w=120,,,https://www.tasteatlas.com/kyoto,https://cdn.tasteatlas.com/images/emblems/41cebd13a0de419185e93e5bd5572ae3.png,Kyoto,
https://www.tasteatlas.com/senbei,https://cdn.tasteatlas.com//Images/Dishes/079b0cba7bed491dacb958b93f8dac2e.jpg?mw=660,64,Snack,https://www.tasteatlas.com/Snacks,Senbei,4.1,Best in   (Taitō),Iriyama Senbei,https://www.tasteatlas.com/IriyamaSenbei,"are crispy rice crackers from Japan, coming in a wide variety of colors, shapes, and flavors. It is believed that the crackers originated during the Tang Dynasty in 737 AD, when they were made with potatoes, glutinous rice, or whea...",Senbei,READ MORE,https://www.tasteatlas.com/senbei/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,,,,,,,,,,
https://www.tasteatlas.com/champon,https://cdn.tasteatlas.com//Images/Dishes/4cb29e5cf7bb4f23a71b15c6204a1d5f.jpg?mw=660,65,Noodle Soup,https://www.tasteatlas.com/noodle-soups,Champon,4.0,Best in   (Nagasaki),Shikairo,https://www.tasteatlas.com/shikairo,"Champon is a Japanese noodle dish and a Nagasaki specialty made by frying pork, seafood, and various vegetables in lard, then adding a chicken-pork bone soup and boiling the noodles in the combination. The dish is based on Chinese cooking and take...",,READ MORE,https://www.tasteatlas.com/champon/wheretoeat,https://www.tasteatlas.com/ramen-noodles,https://cdn.tasteatlas.com/images/dishes/b669cf7105de418d9e63b44f726056b9.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/Seafoods,https://cdn.tasteatlas.com/images/ingredientgroups/d102532d0d3842a49e8c81d499ffc6b1.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/nagasaki,https://cdn.tasteatlas.com/images/emblems/74dad2ca88b4434d895f7c089fcd23c6.png,Nagasaki,
https://www.tasteatlas.com/taiyaki,https://cdn.tasteatlas.com//Images/Dishes/87bb69432adb49d0aa6e0a028d40942d.jpg?mw=660,66,Dessert,https://www.tasteatlas.com/Desserts,Taiyaki,4.2,Best in   (Chūō),Yanagiya,https://www.tasteatlas.com/Yanagiya,"Taiyaki is a Japanese fish-shaped cake that is often consumed as a snack, made from flour and filled with azuki sweet bean paste. It is usually served warm and is often found at most taiyaki stands at any winter festival in Japan. Most people beli...",,READ MORE,https://www.tasteatlas.com/taiyaki/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/baking-powder,https://cdn.tasteatlas.com/images/ingredientgroups/f7e7555a30e44b63993b9aa893fd064c.png?h=120&w=120,https://www.tasteatlas.com/baking-soda,https://cdn.tasteatlas.com/images/ingredientgroups/eed7d6a3369340d6a1c6218e16f6cbe4.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/red-bean-paste,https://cdn.tasteatlas.com/images/dishes/6e3eab9cdfbf4f2284bb578f93894239.png?h=120&w=120,https://www.tasteatlas.com/tokyo,https://cdn.tasteatlas.com/images/emblems/a417352bf38448229a3da89f12df9dad.png,Tokyo,
https://www.tasteatlas.com/tori-katsu,https://cdn.tasteatlas.com//images/dishes/513620adb44b453c83cf0234ab5e46f4.jpg?mw=660,67,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Tori katsu,4.2,Best in   (Shibuya),Torikatsu Chicken Shibuya,https://www.tasteatlas.com/torikatsu-chicken-shibuya,"Chicken katsu is a traditional Japanese dish and a type of katsu. It's made by dredging tender chicken breast in flour, eggs, and panko breadcrumbs, then frying the cutlets in hot oil until they become golden and crunchy. Although chicken breast i...",,READ MORE,https://www.tasteatlas.com/tori-katsu/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/kamameshi,https://cdn.tasteatlas.com//Images/Dishes/dcefcdb6a2174012b781fd784fe282a8.jpg?mw=660,68,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Kamameshi,,Best in   (Chūō),Torigin Honten,https://www.tasteatlas.com/ToriginHonten,Kamameshi or  refers to a meal that is both cooked and served in a special cast iron pot called ; hence the name. This traditional Japanese rice dish is prepared by simply steaming the rice with various kinds of me...,kettle rice,READ MORE,https://www.tasteatlas.com/kamameshi/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/jingisukan,https://cdn.tasteatlas.com//images/dishes/fe57f72d1d5740429a8e5ecdd4ffdf6b.jpg?mw=660,69,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Jingisukan,,Best in   (Sapporo),Sapporo Beer Garden,https://www.tasteatlas.com/sapporo-beer-garden,"Jingisukan is a Hokkaido-specialty consisting of grilled mutton or lamb. The dish is always prepared tableside on the convex-shaped grills. The guests are served with sliced meat, which can be plain or marinated, and are then encouraged to grill t...",,READ MORE,https://www.tasteatlas.com/jingisukan/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/mutton,https://cdn.tasteatlas.com/images/ingredientgroups/82790d17b4894b93847171b62d7fdfb4.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/hokkaido-region,https://cdn.tasteatlas.com/images/emblems/88dda517fdfc416291fafff5b90657dc.png,Hokkaido Region,n/a
https://www.tasteatlas.com/futomaki,https://cdn.tasteatlas.com//Images/Dishes/0017d901983544418a28c17272eb0127.jpg?mw=660,70,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Futomaki,4.2,Best in   (Chiyoda),Manten Sushi,https://www.tasteatlas.com/MantenSushi,"Futomaki is a variety of rolled sushi that is characterized by its large size and a strict balance of used ingredients. The rolls are typically filled with vegetables of different colors, and usually don't contain seafood. Futomaki should be both ...",,READ MORE,https://www.tasteatlas.com/futomaki/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/rice-vinegar,https://cdn.tasteatlas.com/images/dishes/51e1fbbcc27f43d79c0358b91eef1496.png?h=120&w=120,https://www.tasteatlas.com/nori,https://cdn.tasteatlas.com/images/dishes/cd63a51f25fe46ffa8e029bb1607ad22.png?h=120&w=120,https://www.tasteatlas.com/shiitake,https://cdn.tasteatlas.com/images/dishes/c753c87ec33648d68bcf756cc3c7653d.png?h=120&w=120,https://www.tasteatlas.com/kanpyo,https://cdn.tasteatlas.com/images/dishes/3fcbf58d2ab14555b737055581ff5c33.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/kansai-region,,Kansai Region,
https://www.tasteatlas.com/monjayaki,https://cdn.tasteatlas.com//images/dishes/a614f321aaf844d6a1635f14c6eb5607.jpg?mw=660,71,Pancake,https://www.tasteatlas.com/pancakes,Monjayaki,3.5,Best in   (Chūō),Kondō,https://www.tasteatlas.com/kondo,"A specialty of the Japanese Kantō region known as monjayaki is pan-fried batter, a type of pancake consisting of wheat flour () and fish broth (). The pancake is mixed with cabbage, seasonings, and other ingredients,...",komugiko,READ MORE,https://www.tasteatlas.com/monjayaki/wheretoeat,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/dashi,https://cdn.tasteatlas.com/images/dishes/cafd4c368a0e4d1788cb4d7cbef93d42.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,,,https://www.tasteatlas.com/kanto-region,,Kanto Region,
https://www.tasteatlas.com/tsukune-yakitori,https://cdn.tasteatlas.com//images/dishes/a3228690c30f4b2cbb48073cbc2e36cd.jpg?mw=660,72,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Tsukune yakitori,4.4,Best in   (Shibuya),Shibuya Morimoto,https://www.tasteatlas.com/shibuya-morimoto,"Tsukune is a yakitori version that is prepared with ground chicken. The meat is seasoned, and it is typically formed in oblong patties or small meatballs that are skewered on bamboo sticks. Like other types of yakitori, the skewers are typically s...",,READ MORE,https://www.tasteatlas.com/tsukune-yakitori/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/sake,https://cdn.tasteatlas.com/images/dishes/11d9aa02f59a4223bf1776e81e2b2e6e.png?h=120&w=120,https://www.tasteatlas.com/mirin,https://cdn.tasteatlas.com/images/dishes/32562736878e4818a7f6291b3bb708b9.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,,,
https://www.tasteatlas.com/yakimono,https://cdn.tasteatlas.com//Images/Dishes/76caa42f6fb7408e83adb5c8e581fe79.jpg?mw=660,73,Barbecue,https://www.tasteatlas.com/barbecue,Yakimono,3.8,,,,"Yakimono is a variety of Japanese dishes that are either grilled or pan-fried. Fish, shellfish, vegetables, or meat are some of the most common foods that get prepared in such a way. In the Japanese language,  means  o...",yaki,READ MORE,https://www.tasteatlas.com/yakimono/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/nankotsu-yakitori,https://cdn.tasteatlas.com//images/dishes/453d9154df95465b88b3eb096140faae.jpg?mw=660,74,Offal Dish,https://www.tasteatlas.com/Offal,Nankotsu yakitori,3.7,,,,"Nankotsu is a traditional Japanese dish made with chicken cartilage, usually the parts from the breast bone or the leg. The cartilage is placed on skewers, and it's then grilled (or sometimes deep-fried) as a yakitori dish. Nankotsu doesn't have a...",,READ MORE,https://www.tasteatlas.com/nankotsu-yakitori/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/mirin,https://cdn.tasteatlas.com/images/dishes/32562736878e4818a7f6291b3bb708b9.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/takuan,https://cdn.tasteatlas.com//images/dishes/19b7880a6f914d8a835499b02b110dd0.jpg?mw=660,75,Pickling,https://www.tasteatlas.com/Picklings,Takuan,3.5,,,,"Takuan is pickled Japanese daikon radish, and as such, it belongs to the group of tsukemono pickles. The Japanese daikon is very crunchy and has sweet and mild flavors. It's typically sun-dried, seasoned with salt and various spices, then left in ...",,READ MORE,https://www.tasteatlas.com/takuan/wheretoeat,https://www.tasteatlas.com/daikon-radish,https://cdn.tasteatlas.com/images/dishes/f479498dbb304d8d85d743c4f7ed3cc6.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/rice-wine,https://cdn.tasteatlas.com/images/dishes/7197a895bdd8441b85f96d2f775caea5.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/yaki-udon,https://cdn.tasteatlas.com//Images/Dishes/dcc93a9fa5cb4a91a8d0da9342a3fa37.jpg?mw=660,76,Noodle Dish,https://www.tasteatlas.com/Noodles,Yaki-udon,4.4,,,,"Yaki-udon is a famous Japanese dish which consists of chewy udon noodles that are stir-fried with a variety of ingredients and doused in a rich soy-based sauce. The dish can employ a wide variety of sliced vegetables, meat, or seafood, which are a...",,READ MORE,https://www.tasteatlas.com/yaki-udon/wheretoeat,https://www.tasteatlas.com/udon,https://cdn.tasteatlas.com/images/dishes/e0d6a0cb89e1409d86a22b5cdaea3afb.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/Bok-Choys,https://cdn.tasteatlas.com/images/ingredientgroups/572d61ca6e894e8c839f113ec03972e3.png?h=120&w=120,https://www.tasteatlas.com/kitakyushu,,Kitakyushu,
https://www.tasteatlas.com/zenzai,https://cdn.tasteatlas.com//Images/Dishes/35609b960c1b40b6be309ebbd5b0216c.jpg?mw=660,77,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Zenzai,2.4,Best in   (Shinjuku),Kinozen,https://www.tasteatlas.com/Kinozen,"Japanese zenzai is an unusual dessert which combines thick red bean soup with mochi, the famous sticky rice cake. It can be made by boiling dried red beans or diluting anko (sweetened red bean paste) in water. The soup can either have a coarse or ...",,READ MORE,https://www.tasteatlas.com/zenzai/wheretoeat,https://www.tasteatlas.com/adzuki-beans,https://cdn.tasteatlas.com/images/ingredientgroups/e54920a2fe3f4c8d866df342ecf99e3b.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/mochi,https://cdn.tasteatlas.com/images/dishes/0e1746a253ac435787fbffc7d7dbead9.png?h=120&w=120,,,,,,,,
https://www.tasteatlas.com/inarizushi,https://cdn.tasteatlas.com//Images/Dishes/0f243e4a9c8e41feb4a6053c98d9925b.jpg?mw=660,78,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Inarizushi,4.0,Best in   (Chiyoda),Mameda Gransta Store,https://www.tasteatlas.com/MamedaGranstaStore,"Inarizushi is a unique sushi variety which consists of chewy tofu pockets filled with fragrant sushi rice. , the tofu skins which have been fried to form hollow products are used as containers which hold the rice together. Mild in...",Aburaage,READ MORE,https://www.tasteatlas.com/inarizushi/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/rice-vinegar,https://cdn.tasteatlas.com/images/dishes/51e1fbbcc27f43d79c0358b91eef1496.png?h=120&w=120,https://www.tasteatlas.com/aburaage,https://cdn.tasteatlas.com/images/dishes/a1e6dd3dab744e2da7f85f579b7d3536.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/shiitake,https://cdn.tasteatlas.com/images/dishes/c753c87ec33648d68bcf756cc3c7653d.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,https://www.tasteatlas.com/toyokawa,,Toyokawa,
https://www.tasteatlas.com/dorayaki,https://cdn.tasteatlas.com//Images/Dishes/a1dca64c6ee9418087c3cf157b8c7df7.jpg?mw=660,79,Dessert,https://www.tasteatlas.com/Desserts,Dorayaki,4.0,Best in   (Taitō),Usagiya,https://www.tasteatlas.com/Usagiya,"By far one of the most popular  (traditional Japanese confections) types,  is a delicious snack consisting of a sweet filling sandwiched between two fluffy pancakes. Its name stems from , the Japanese ...",wagashi,READ MORE,https://www.tasteatlas.com/dorayaki/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/mirin,https://cdn.tasteatlas.com/images/dishes/32562736878e4818a7f6291b3bb708b9.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,,,,
