search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/hong-shao-rou,https://cdn.tasteatlas.com//Images/Dishes/34f72a195e3d42f5adce08d4cb8328d9.jpg?mw=660,47,Pork Dish,https://www.tasteatlas.com/pork-dishes,Hong shao rou,https://www.tasteatlas.com/hunan,Hunan,4.7,Best in   (Dongcheng District),Black Sesame Kitchen,https://www.tasteatlas.com/BlackSesameKitchen,"One of the classics of Chinese cuisine, hong shao rou is a delicious concoction made with braised pork belly. The meat is boiled and doused in a rich mixture of rice wine, sugar, and light and dark soy sauce. All the ingredients form a sweet and s...",,https://www.tasteatlas.com/hong-shao-rou/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/rice-wine,https://cdn.tasteatlas.com/images/dishes/7197a895bdd8441b85f96d2f775caea5.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/tofu,https://cdn.tasteatlas.com/images/dishes/9a7358d6b7dc42cb8156a394d174dc44.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,
https://www.tasteatlas.com/hot-dry-noodles,https://cdn.tasteatlas.com//Images/Dishes/1b186d729bd44df280980ba2c5515de2.jpg?mw=660,48,Noodle Dish,https://www.tasteatlas.com/Noodles,Hot Dry Noodles,https://www.tasteatlas.com/wuhan,Wuhan,4.4,Best in   (Wuhan),Cai Lin Ji,https://www.tasteatlas.com/CaiLinJi,", or more commonly , is a traditional Chinese dish originating from Wuhan, the capital of the Chinese Hubei province. It is one of the five most common and popular noodle dishes in China. The noodles in re...",Reganmian,https://www.tasteatlas.com/hot-dry-noodles/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/sweet-and-sour-spare-ribs,https://cdn.tasteatlas.com//Images/Dishes/b381a31a533c4d7bb8dd008c81bf9a37.jpg?mw=660,49,Pork Dish,https://www.tasteatlas.com/pork-dishes,Sweet and Sour Spare Ribs,https://www.tasteatlas.com/guangdong,Guangdong,4.4,Best in   (Hong Kong),The Chairman,https://www.tasteatlas.com/TheChairman,"Sweet and sour spare ribs is a popular Chinese dish that is mostly consumed in restaurants since it is somewhat hard to prepare it at home. Spare ribs are first marinated, deep-fried, then dipped in Chinese sweet and sour sauce. Traditionally, the...",,https://www.tasteatlas.com/sweet-and-sour-spare-ribs/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,
https://www.tasteatlas.com/siu-yuk,https://cdn.tasteatlas.com//Images/Dishes/1a0e49352e9f419281d9aaf3862b36b2.jpg?mw=660,50,Pork Dish,https://www.tasteatlas.com/pork-dishes,Siu yuk,https://www.tasteatlas.com/guangdong,Guangdong,4.6,Best in   (Hong Kong),Lei Garden,https://www.tasteatlas.com/LeiGarden,"A version of typical Cantonese  (roasted meat dishes), siu yuk is a hefty meal that is mostly consumed in small quantities, made by roasting a whole, seasoned pig in charcoal furnaces at very high temperatures, resulting in succule...",siu mei,https://www.tasteatlas.com/siu-yuk/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/peppercorns,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://www.tasteatlas.com/white-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/5ec7d5e7a1c44fa9b25bcef37eeb02aa.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,
https://www.tasteatlas.com/egg-waffle,https://cdn.tasteatlas.com//Images/Dishes/208c6aead8ad4998b855dc2a29f6fc8c.jpg?mw=660,51,Street Food Sweets,https://www.tasteatlas.com/street-food-sweets,Egg Waffle,https://www.tasteatlas.com/hong-kong,Hong Kong,5.0,Best in   (Hong Kong),Lee Keung Kee North Point Egg Waffles,https://www.tasteatlas.com/LeeKeungKeeNorthPointEggWaffles,"Egg waffle is a popular Hong Kong delicacy consisting of egg whites and yolks, milk, butter, sugar, flour, and salt. It is characterized by its puffy visual appearance and a pull-apart texture. These tiny treats are traditionally sold throughout H...",,https://www.tasteatlas.com/egg-waffle/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/red-cooking,https://cdn.tasteatlas.com//Images/Dishes/d60925a78e6142da9c4f91d964e6882f.jpg?mw=660,52,Technique,https://www.tasteatlas.com/Techniques,Red-Cooking,,,,,,,"Also known as  or , red-cooking is a traditional Chinese slow-braising technique that uses soy sauce, rice wine, and caramelized sugar to flavor the food and give it a dark red color. Other ...","red-braising, red-stewing",https://www.tasteatlas.com/red-cooking/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/hoisin-sauce,https://cdn.tasteatlas.com//Images/Dishes/525d230afd29433e96590ed6448d264c.jpg?mw=660,53,Sauce,https://www.tasteatlas.com/Sauces,Hoisin Sauce,,,4.4,Best in   (Hong Kong),Little Bao,https://www.tasteatlas.com/LittleBao,"Hoisin sauce is a common ingredient in Asian cuisine, used for glazing and flavoring a wide variety of grilled or stir-fry meat and seafood dishes. It can even be used for preparing marinades, but also as a dipping sauce for spring rolls, egg roll...",,https://www.tasteatlas.com/hoisin-sauce/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/beef-chow-fun,https://cdn.tasteatlas.com//images/dishes/31d7a770cc944d94bf31554ea390b76b.jpg?mw=660,54,Noodle Dish,https://www.tasteatlas.com/Noodles,Beef chow fun,https://www.tasteatlas.com/guangdong,Guangdong,4.5,Best in   (Hong Kong),Tai Ping Koon Restaurant,https://www.tasteatlas.com/TaiPingKoonRestaurant,"Beef chow fun is a Cantonese dish prepared by stir-frying previously marinated beef slices together with flat, wide rice noodles (), and bean sprouts. Because of the preparation method, beef chow fun is a true measure of any accomp...",hor fun,https://www.tasteatlas.com/beef-chow-fun/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Noodles-shapes,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://www.tasteatlas.com/Bean-sprouts,https://cdn.tasteatlas.com/images/ingredientgroups/cb386a4f4d0b44c3be41be20a039b18b.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,
https://www.tasteatlas.com/dongpo-rou,https://cdn.tasteatlas.com//Images/Dishes/df0b76e8fa4d4701b03e52e3a0eb479d.jpg?mw=660,55,Pork Dish,https://www.tasteatlas.com/pork-dishes,Dōngpō ròu,https://www.tasteatlas.com/hangzhou,Hangzhou,4.6,Best in   (Hangzhou),Hubin 28 Restaurant,https://www.tasteatlas.com/Hubin28Restaurant,"The traditional Hangzhou's trademark dish of red-cooked pork belly, Dōngpō ròu, is built with a handful of Chinese staple ingredients like ginger, scallions, soy sauce and, most importantly,  rice cooking wine, an es...",Shàoxīng,https://www.tasteatlas.com/dongpo-rou/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/rice-wine,https://cdn.tasteatlas.com/images/dishes/7197a895bdd8441b85f96d2f775caea5.png?h=120&w=120,,,
https://www.tasteatlas.com/stirfry-shrimps,https://cdn.tasteatlas.com//Images/Dishes/d89e3029be1e430fb1a78377e6cf8add.jpg?mw=660,56,Shrimp/Prawn Dish,https://www.tasteatlas.com/shrimps-and-prawns,Stir-Fry Shrimps,https://www.tasteatlas.com/shanghai,Shanghai,4.4,Best in   (Hong Kong),Din Tai Fung Hong Kong,https://www.tasteatlas.com/DinTaiFungHongKong,"Stir-fry shrimps or  is a Chinese dish where whole shrimps are stir-fried in a wok until crispy. They are then soaked in a savory sauce that typically consists of chicken broth, black vinegar, sesame oil, sugar, and Shaoxing wi...",you bao xia,https://www.tasteatlas.com/stirfry-shrimps/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/crispy-fried-chicken,https://cdn.tasteatlas.com//Images/Dishes/05df2148285a429697e19bc2f70b0625.jpg?mw=660,57,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Crispy Fried Chicken,https://www.tasteatlas.com/guangdong,Guangdong,,Best in   (Hong Kong),Lai Bun Fu,https://www.tasteatlas.com/LaiBunFu,"A traditional dish of the Cantonese cuisine, crispy fried chicken consists of chicken that is first steamed and dried, then deep-fried in a special way so that the skin remains extremely crunchy, and the meat underneath gets tender. The chicken is...",,https://www.tasteatlas.com/crispy-fried-chicken/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/sichuan-pepper,https://cdn.tasteatlas.com/images/dishes/8df558d4156a4148a0e8d7015e02fd41.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/star-anises,https://cdn.tasteatlas.com/images/ingredientgroups/4b484164b7d34a489be78cea8d98149f.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,n/a
https://www.tasteatlas.com/soy-sauce-chicken,https://cdn.tasteatlas.com//Images/Dishes/c486ecd408434bed83aa3bb44b5245b7.jpg?mw=660,58,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Soy Sauce Chicken,,,3.9,Best in   (Hong Kong),The Chairman,https://www.tasteatlas.com/TheChairman,"Soy sauce chicken is a traditional dish from northern China and a classic example of  technique, where meat is simmered in a soy sauce-based liquid along with various seasonings. It results in tender, succulent meat that falls ...",red cooking,https://www.tasteatlas.com/soy-sauce-chicken/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,
https://www.tasteatlas.com/chinese-pickles,https://cdn.tasteatlas.com//Images/Dishes/7b2c5bbffd51491bb0bc5f5d0258bd03.jpg?mw=660,59,Pickling,https://www.tasteatlas.com/Picklings,Chinese Pickles,,,,,,,"In China, pickling food is an ancient tradition dating back to the Zhou dynasty era, and today there are more than 130 different kinds of Chinese pickles. Home pickling is so important that there are even special porcelain urns used only for the p...",,https://www.tasteatlas.com/chinese-pickles/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tangbao,https://cdn.tasteatlas.com//Images/Dishes/126cfc45688546f19620ac483dfaecb7.jpg?mw=660,60,Dumplings,https://www.tasteatlas.com/Dumplings,Tangbao,,,4.6,,,,"The name tangbao or  refers to a broad group of steamed Chinese soup-filled dumplings. Depending on the origin, dumplings can be made with leavened or plain dumpling dough which is usually wrapped around a gelatinous filling, twi...",tangbaozi,https://www.tasteatlas.com/tangbao/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/lions-head,https://cdn.tasteatlas.com//Images/Dishes/6e96794638184d88b3c7d2cbacc0e01d.jpg?mw=660,61,Meatballs,https://www.tasteatlas.com/meatballs,Lion's Head,https://www.tasteatlas.com/jiangsu,Jiangsu,,Best in   (Nanjing),Nanjing Da Pai Dang,https://www.tasteatlas.com/NanjingDaPaiDang,"Contrary to what one might think upon hearing the name of the dish, lion's head is a meal consisting of big pork meatballs that are stewed with noodles and vegetables such as cabbage. It dates back to the times of the Sui Dynasty, when Emperor Yan...",,https://www.tasteatlas.com/lions-head/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/sake,https://cdn.tasteatlas.com/images/dishes/11d9aa02f59a4223bf1776e81e2b2e6e.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,n/a
https://www.tasteatlas.com/roast-squab,https://cdn.tasteatlas.com//Images/Dishes/20814cbe8bfc43068e44cc2816f97aaf.jpg?mw=660,62,Poultry Dish,https://www.tasteatlas.com/Poultry-dishes,Roast Squab,https://www.tasteatlas.com/guangdong,Guangdong,,Best in   (Hong Kong),Lung Wah Hotel,https://www.tasteatlas.com/lung-wah-hotel,"Roast squabs, domesticated farm-raised young pigeons, are one of the unique delicacies originating from the Chinese Cantonese region. Traditionally, young squabs under four weeks of age are roasted and served whole, including the head and feet. To...",,https://www.tasteatlas.com/roast-squab/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pepper-steak,https://cdn.tasteatlas.com//Images/Dishes/928bd03baecd48b2bf68a7954f3cf65e.jpg?mw=660,63,Beef Dish,https://www.tasteatlas.com/beef-dishes,Pepper Steak,https://www.tasteatlas.com/fujian,Fujian,,Best in   (Hong Kong),Pepper Lunch,https://www.tasteatlas.com/PepperLunch,"Pepper steak is a classic Chinese-American dish consisting of sliced strips of steak that are seasoned with a hefty dose of freshly ground pepper. The dish is believed to have origins in the Chinese province of Fujian, where pork was originally us...",,https://www.tasteatlas.com/pepper-steak/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,n/a
https://www.tasteatlas.com/winter-melon-soup,https://cdn.tasteatlas.com//Images/Dishes/2a01e3f9a23a4e5aae6fd7e8a13cc527.jpg?mw=660,64,Soup,https://www.tasteatlas.com/Soups,Winter Melon Soup,https://www.tasteatlas.com/guangdong,Guangdong,3.9,Best in   (Hong Kong),Fook Lam Moon,https://www.tasteatlas.com/FookLamMoon,"From the simplest versions prepared for weekday meals to the more elaborate ones served at various Chinese banquets and on special occasions, winter melon soup is a classic dish of Cantonese cuisine, popular throughout Southeastern Asia. Even thou...",,https://www.tasteatlas.com/winter-melon-soup/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/hot-and-sour-soup,https://cdn.tasteatlas.com//Images/Dishes/3cf748c7c6be4f4886d5cea5dd1c4f14.jpg?mw=660,65,Soup,https://www.tasteatlas.com/Soups,Hot and Sour Soup,https://www.tasteatlas.com/sichuan,Sichuan,4.1,Best in   (Macau),Jade Dragon,https://www.tasteatlas.com/jade-dragon,"Originating from either Sichuan or Beijing in China, hot and sour soup is a classic meal that is suitable for every occasion and most weather conditions. It typically contains ingredients such as day lily buds, bamboo shots, tofu, wood ear fungus,...",,https://www.tasteatlas.com/hot-and-sour-soup/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/oyster-omelette,https://cdn.tasteatlas.com//Images/Dishes/720c2d9305d440ec8cd8fd90b1b09405.jpg?mw=660,66,Egg Dish,https://www.tasteatlas.com/egg-dishes,Oyster Omelet,https://www.tasteatlas.com/fujian,Fujian,4.5,Best in   (Hong Kong),Pak Loh Chiu Chow Restaurant,https://www.tasteatlas.com/pak-loh-chiu-chow-restaurant,"Oyster omelet originated in the city of Chaozhou (Teochew) and the region of Fujian in China. It is a signature dish of the Hokkien people - Chinese diaspora in Taiwan, Malaysia, Singapore, Indonesia, and the Philippines. The dish consists of smal...",,https://www.tasteatlas.com/oyster-omelette/wheretoeat,https://www.tasteatlas.com/oysters,https://cdn.tasteatlas.com/images/ingredientgroups/fd67db3301274764b6562bb12eca8682.png?h=120&w=120,https://www.tasteatlas.com/starches,https://cdn.tasteatlas.com/images/ingredientgroups/6cd25d6c7477415eb731bb579b6a80c4.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,,,,,
https://www.tasteatlas.com/pineapple-bun,https://cdn.tasteatlas.com//Images/Dishes/8c4634640dd947c097498def7c4ba26f.jpg?mw=660,67,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Pineapple Bun,https://www.tasteatlas.com/hong-kong,Hong Kong,4.5,Best in   (Hong Kong),Kam Wah Cafe,https://www.tasteatlas.com/kam-wah-cafe,"Pineapple buns are golden, crispy-crusted, sweet pastries originating from Hong Kong. Despite their name, they don't contain pineapple, but are named after the chequerboard pattern of the crust that visually resembles the skin of a pineapple. An i...",,https://www.tasteatlas.com/pineapple-bun/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,,,
https://www.tasteatlas.com/lotus-leaf-rice,https://cdn.tasteatlas.com//Images/Dishes/bb17201eb2f1483388168b6f7e181b00.jpg?mw=660,68,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Lotus Leaf Rice,,,4.1,Best in   (Hong Kong),Tim Ho Wan,https://www.tasteatlas.com/TimHoWan,"Lotus leaf rice ( or ) is a classic Chinese dish consisting of sticky rice wrapped and steamed in lotus leaves. The rice is usually soaked, seasoned with various condiments and spices, and blended with additi...",lo mai gai,https://www.tasteatlas.com/lotus-leaf-rice/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/yusheng,https://cdn.tasteatlas.com//Images/Dishes/0525862e4d094da5915089834e7972b9.jpg?mw=660,69,Salad,https://www.tasteatlas.com/Salads,Yusheng,,,,,,,"Usually consumed during the Chinese New Year celebrations, yusheng is a tasty salad made with slices of raw fish and shredded vegetables which are seasoned with spices and various toppings such as peanuts and sesame seeds. The dish is additionally...",,https://www.tasteatlas.com/yusheng/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/liangfen,https://cdn.tasteatlas.com//Images/Dishes/7a9cad38f87e42f2b46e4a613c1df593.jpg?mw=660,70,Noodle Dish,https://www.tasteatlas.com/Noodles,Liangfen,,,,,,,"Liangfen is a popular northern Chinese dish that is also often consumed in Sichuan and Qinghai, consisting of slices or strips of starch jelly tossed in a savory, spicy sauce that is topped with various garnishes. The jelly is predominantly made f...",,https://www.tasteatlas.com/liangfen/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/feng-zhao,https://cdn.tasteatlas.com//images/dishes/a7401a6847d84dff8b560f1d1e5a64d5.jpg?mw=660,71,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Steamed Chicken Feet Dim Sum (Feng zhao),,,,,,,"Feng zhao is the name for dim sum-style braised chicken feet. The chicken feet are cleaned, salted, dried, then deep-fried in oil in order to puff up the skin around the bones and to caramelize the exterior. The next step is braising, which tender...",,https://www.tasteatlas.com/feng-zhao/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/zongzi,https://cdn.tasteatlas.com//Images/Dishes/4ffb966edcfe47b8965652c5d49d35ac.jpg?mw=660,72,Snack,https://www.tasteatlas.com/Snacks,Zongzi,,,4.3,,,,"Zongzi is a Chinese snack made with glutinous rice that is stuffed with various ingredients, wrapped in reeds, lotus, bamboo, or similar large flat leaves, then steamed or boiled. Each type of leaf imparts a unique flavor and aroma to the rice. Co...",,https://www.tasteatlas.com/zongzi/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/scallion-pancake,https://cdn.tasteatlas.com//Images/Dishes/311ca2306d424eb3a6667090031d1ebe.jpg?mw=660,73,Flatbread,https://www.tasteatlas.com/Flatbreads,Scallion Pancake,https://www.tasteatlas.com/shanghai,Shanghai,4.1,,,,"Scallion pancake is a Chinese unleavened flatbread made from wheat flour which is folded with oil and finely minced scallions. Bell peppers, fennel, and sesame seeds are some of the ingredients that are also often included in this pancake. It is u...",,https://www.tasteatlas.com/scallion-pancake/wheretoeat,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,,,,,,,
https://www.tasteatlas.com/egg-drop-soup,https://cdn.tasteatlas.com//Images/Dishes/406167c820674a3b8f76feff3622aac7.jpg?mw=660,74,Soup,https://www.tasteatlas.com/Soups,Egg Drop Soup,,,4.1,,,,"One of the staple soups in Chinese cuisine is the famous egg drop soup. As the name suggests, it is made by dropping whisked eggs in hot broth, which should form the delicate, flower-like clusters. Although simple in preparation, this soup can be ...",,https://www.tasteatlas.com/egg-drop-soup/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/tofu,https://cdn.tasteatlas.com/images/dishes/9a7358d6b7dc42cb8156a394d174dc44.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/sesame-oils,https://cdn.tasteatlas.com/images/ingredientgroups/de788b76d4ea4a90a26c86b261c2fd7c.png?h=120&w=120,https://www.tasteatlas.com/chicken-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/26ef22f9ecfa4b85961173e2165f1ab8.png?h=120&w=120,,,
https://www.tasteatlas.com/birds-nest-soup,https://cdn.tasteatlas.com//Images/Dishes/e2cdb7ee2ab74fd58c839a4f4c96c7a9.jpg?mw=660,75,Soup,https://www.tasteatlas.com/Soups,Bird's Nest Soup,,,,Best in   (Hong Kong),Shang Palace,https://www.tasteatlas.com/ShangPalace,"Often called , bird nests are an exquisite delicacy found in many Asian cuisines. In places like Hong Kong, where the demand for bird nests often outweighs the supply, their price reaches up to $10,000 for a single k...",the caviar of the East,https://www.tasteatlas.com/birds-nest-soup/wheretoeat,,,,,,,,,,,,,n/a
