search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/vla,https://cdn.tasteatlas.com//Images/Dishes/a6a64fd1572c4845b9bed357848a980e.jpg?mw=660,28,Custard,https://www.tasteatlas.com/custards,Vla,4.3,,,,"A smooth texture and the richness of flavor are some of the characterizing features of a traditional Dutch custard known as vla. The custard is made with milk, sugar, flavorings, a thickening agent, and sometimes, eggs. There are numerous flavors ...",,READ MORE,https://www.tasteatlas.com/vla/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/wentelteefjes,https://cdn.tasteatlas.com//images/dishes/a5c78bc169144e68a9e02eba90504080.jpg?mw=660,29,Breakfast,https://www.tasteatlas.com/Breakfast,Wentelteefjes,4.1,Best in   (Rotterdam),Bertmans,https://www.tasteatlas.com/Bertmans,"Wentelteefjes is a Dutch delicacy that is usually prepared and served for breakfast, consisting of bread slices that are dipped in a combination of milk, eggs, and cinnamon, then baked in butter on both sides until they develop a crispy texture. T...",,READ MORE,https://www.tasteatlas.com/wentelteefjes/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/broodje-kroket,https://cdn.tasteatlas.com//Images/Dishes/31b992128ed94025a6b03c5f23c8113b.jpg?mw=660,30,Sandwich,https://www.tasteatlas.com/sandwiches,Broodje kroket,3.6,Best in   (Amsterdam),Van Dobben,https://www.tasteatlas.com/VanDobben,"Broodje kroket is a popular Dutch sandwich consisting of a deep-fried kroket stuffed inside a soft bread roll or a bun. The sandwich is usually drizzled over with spicy mustard and consumed as a flavorful, comforting midnight snack. Dutch krokets,...",,READ MORE,https://www.tasteatlas.com/broodje-kroket/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,
https://www.tasteatlas.com/banket,https://cdn.tasteatlas.com//Images/Dishes/ac8643c4e8f44abab127c4ee94984bb8.jpg?mw=660,31,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Banket,3.8,,,,Banket or  is a traditional Dutch pastry consisting of puff pastry that is filled with almond paste. It is sometimes additionally brushed with fruit jam and garnished with cherries or almonds on top. The pastry is usually prepa...,banketstaaf,READ MORE,https://www.tasteatlas.com/banket/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/braadworst,https://cdn.tasteatlas.com//images/dishes/4a4dc41a6eca4cb2b21186a4cffe5765.jpg?mw=660,32,Sausage,https://www.tasteatlas.com/Sausages,Braadworst,3.9,,,,"Braadworst is a typical Dutch sausage characterized by its large size. The name means  in Dutch, so braadworst is typically pan-fried with butter or grilled at barbecues. It consists of finely ground pork, beef, or veal meat ...",roast sausage,READ MORE,https://www.tasteatlas.com/braadworst/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kruidnoten,https://cdn.tasteatlas.com//Images/Dishes/82ab5c5dc9a943139dea0b60ce6f00db.jpg?mw=660,33,Cookie,https://www.tasteatlas.com/Cookies,Kruidnoten,3.7,,,,"Kruidnoten are popular Dutch cookies consisting of flour, sugar, butter, and milk. They are heavily spiced with a variety of ingredients such as ginger, cardamom, cinnamon, white pepper, cloves, and nutmeg. The cookies are traditionally baked in a...",,READ MORE,https://www.tasteatlas.com/kruidnoten/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/tijgerbrood,https://cdn.tasteatlas.com//Images/Dishes/21d9dbe085564cf1a5cf404d5bb59502.jpg?mw=660,34,Bread,https://www.tasteatlas.com/Breads,Tijgerbrood,4.1,,,,"Named after the tiger-like exterior of the bread when freshly baked, tijgerbrood is a Dutch bread with a sweet crunch, making it perfect for the preparation of various sandwiches. The tiger spots are developed by covering the dough with a combinat...",,READ MORE,https://www.tasteatlas.com/tijgerbrood/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/frikandel-netherlands,https://cdn.tasteatlas.com//images/dishes/ba5b0803dcf547c28be928367f145983.jpg?mw=660,35,Sausage,https://www.tasteatlas.com/Sausages,Frikandel,3.4,Best in   (The Hague),Mochi,https://www.tasteatlas.com/Mochi-france,"This unique, skinless, deep-fried sausage is a popular snack that is mostly consumed in Belgium and the Netherlands. There has been a long dispute whether frikandel is originally Belgian or Dutch, and although the exact origin of frikandel is unkn...",,READ MORE,https://www.tasteatlas.com/frikandel-netherlands/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/gevulde-koek,https://cdn.tasteatlas.com//Images/Dishes/4cdce59200524f9bbf2945ac62824b15.jpg?mw=660,36,Cookie,https://www.tasteatlas.com/Cookies,Gevulde koek,3.9,Best in   (Amsterdam),STACH Food,https://www.tasteatlas.com/STACHFood,"Gevulde koek is a popular Dutch cookie with a tender, crumbly texture and a buttery flavor. The name of this tasty treat means , referring to the fact that it is filled with a sweet, moist almond paste. The cookies can be fou...",filled cookie,READ MORE,https://www.tasteatlas.com/gevulde-koek/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/broodje-haring,https://cdn.tasteatlas.com//images/dishes/5b31f827320c4b208780a36c36220016.jpg?mw=660,37,Sandwich,https://www.tasteatlas.com/sandwiches,Broodje haring,4.0,Best in   (Amsterdam),Rob Wigboldus Fishmonger,https://www.tasteatlas.com/rob-wigboldus-fishmonger,"Broodje haring is a delicious Dutch sandwich that is traditionally served cold. It is made with raw, salt-cured herring, sliced gherkins, and diced onions tucked inside tender white buns. This sandwich can be bought throughout the country at",v...,READ MORE,https://www.tasteatlas.com/broodje-haring/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/nonnevot,https://cdn.tasteatlas.com//images/dishes/0bd6e6c27f854244b744ea0b45d9bf97.jpg?mw=660,38,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Nonnevot,4.5,,,,"Nonnevot is a unique pastry originating from Limburg, dating back to at least the 17th century. The dough is prepared with flour, yeast, milk, salt, butter, lard, and brown sugar. It is then deep-fried until it develops a golden-brown color. Altho...",,READ MORE,https://www.tasteatlas.com/nonnevot/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/limburg,https://cdn.tasteatlas.com/images/emblems/c17587b71d0c40b7b19a2c208e2ccf6a.png,Limburg,
https://www.tasteatlas.com/huzarensalade,https://cdn.tasteatlas.com//images/dishes/3dd3b978da4c4a3fbbd24cef1bb5e91d.jpg?mw=660,39,Salad,https://www.tasteatlas.com/Salads,Huzarensalade,4.1,,,,"Huzarensalade is a Dutch take on the Olivier salad. What belongs in this salad and what doesn't is a controversial issue, but it's usually prepared with a combination of potatoes, tart apples, gherkins, gherkin juice, carrots, shallots, ham or coo...",,READ MORE,https://www.tasteatlas.com/huzarensalade/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/boiled-hams,https://cdn.tasteatlas.com/images/ingredientgroups/fb34b118929b46ddae86e0f84ab6d1d9.png?h=120&w=120,https://www.tasteatlas.com/Picklings,https://cdn.tasteatlas.com/images/dishgroups/ed693cb967654e728565a8ad08057db4.png?h=120&w=120,,,,
https://www.tasteatlas.com/mostardsoep,https://cdn.tasteatlas.com//images/dishes/51e1892d1e874a6d9b1489af5a6ce44f.jpg?mw=660,40,Soup,https://www.tasteatlas.com/Soups,Mosterdsoep,3.8,,,,"Mosterdsoep is a traditional Dutch soup made with a combination of flour, butter, stock, cream, leeks, and coarse grain mustard (preferably Groningse or Zaanse mosterd). This soup is a specialty of Groningen. If desired, bacon and white wine can b...",,READ MORE,https://www.tasteatlas.com/mostardsoep/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/groningen-city,https://cdn.tasteatlas.com/images/emblems/7d66ba08f8f04301a70d5155ca25b35a.png,Groningen,
https://www.tasteatlas.com/pepernoot,https://cdn.tasteatlas.com//Images/Dishes/26646c4e76a84a7db94d767ccc8e7661.jpg?mw=660,41,Cookie,https://www.tasteatlas.com/Cookies,Pepernoot,2.8,,,,"Pepernoten are traditional Dutch cookies that are closely associated with the Sinterklaas holiday. The cookies are usually prepared in the shape of squares and consist of flour, milk, butter, sugar, anise seed, cinnamon, and cloves. Pepernoten are...",,READ MORE,https://www.tasteatlas.com/pepernoot/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/bitterkoekjes,https://cdn.tasteatlas.com//images/dishes/497a173e2fa4466e8a5ad34643e61731.jpg?mw=660,42,Cookie,https://www.tasteatlas.com/Cookies,Bitterkoekjes,3.7,,,,"Bitterkoekjes are traditional Dutch almond cookies with a flavor that is reminiscent of the Italian , although bitterkoekjes have a chewier interior. The cookies consist of almond paste, sugar, and eggs, similar to",amaretti,,https://www.tasteatlas.com/bitterkoekjes/wheretoeat,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,,,,,,,,
https://www.tasteatlas.com/taai-taai,https://cdn.tasteatlas.com//images/dishes/df0bff85f08549cb92365bfd1229e20e.jpg?mw=660,43,Cookie,https://www.tasteatlas.com/Cookies,Taai-taai,3.1,,,,"Taai-taai is a popular Dutch cookie with a hard, chewy texture. It consists of flour, sugar, baking powder, and eggs. The cookies are traditionally flavored with aniseed and honey. These treats are especially popular during the festive Sinterklaas...",,READ MORE,https://www.tasteatlas.com/taai-taai/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/berenklauw,https://cdn.tasteatlas.com//images/dishes/847776df2f0849df857fc2d11ca48623.jpg?mw=660,44,Street Food,https://www.tasteatlas.com/Street-food,Berenklauw,3.3,,,,"Berenklauw is a popular Dutch street food dish consisting of a combination of meatballs and onions that are fried together and served on a skewer. The dish is often served with a dipping sauce on the side, such as sweet and spicy peanut sauce, or ...",,READ MORE,https://www.tasteatlas.com/berenklauw/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/krakeling,https://cdn.tasteatlas.com//images/dishes/6b3e328ac6154f67b484bde1f7260481.jpg?mw=660,45,Cookie,https://www.tasteatlas.com/Cookies,Krakeling,3.8,,,,"Krakeling is a Dutch variety of a sweet kringle, which is itself a variety of a pretzel due to its shape. It is typically topped with sugar or cinnamon. When made in a larger shape, krakeling is traditionally consumed with coffee at funerals and c...",,READ MORE,https://www.tasteatlas.com/krakeling/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/lekkerbekje,https://cdn.tasteatlas.com//Images/Dishes/407c9797bd6e48a1a5a32b2ee0ed4784.jpg?mw=660,46,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Lekkerbekje,4.1,,,,"Lekkerbekje is a Dutch dish consisting of fish that is dipped in batter and fried in oil. It can be found throughout the country, at numerous fish stands and markets. The consumers often consume it right away as a snack or take it home for dinner....",,READ MORE,https://www.tasteatlas.com/lekkerbekje/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/patatje-oorlog,https://cdn.tasteatlas.com//images/dishes/db752084c98e4fbe9009dadd0af0107a.jpg?mw=660,47,Potato Dish,https://www.tasteatlas.com/potato-dishes,Patatje oorlog,3.7,Best in   (Amsterdam),Vleminckx Sausmeesters,https://www.tasteatlas.com/vleminckx-sausmeesters,"Patatje oorlog is a Dutch street food dish consisting of fries topped with a variety of condiments, including mayonnaise, finely chopped onions, and peanut-based satay-style sauce flavored with olek sambal, soy sauce, and chili. The dish is typica...",,READ MORE,https://www.tasteatlas.com/patatje-oorlog/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/andijviestamppot,https://cdn.tasteatlas.com//images/dishes/e65cc18196374869b76f39233f64c844.jpg?mw=660,48,Side Dish,https://www.tasteatlas.com/Sides,Andijviestamppot,4.2,Best in   (Amsterdam),De Blauwe Hollander,https://www.tasteatlas.com/DeBlauweHollander,"Andijviestamppot is a traditional, old-fashioned Dutch side dish consisting of mashed potatoes combined with mashed, raw endive and flavorful bits of bacon. The dish is additionally flavored with onions, vinegar, salt, and pepper, while milk is so...",,READ MORE,https://www.tasteatlas.com/andijviestamppot/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/endives,https://cdn.tasteatlas.com/images/ingredientgroups/4955dd4407de4e479c3b414bac729c17.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,,,,
https://www.tasteatlas.com/rookworst,https://cdn.tasteatlas.com//images/dishes/70c4593cf9a1452e97c6f4c20a46dd2e.jpg?mw=660,49,Sausage,https://www.tasteatlas.com/Sausages,Rookworst,4.0,Best in   (Amsterdam),Slagerij Vet,https://www.tasteatlas.com/slagerij-vet,"Rookworst is a Dutch smoked sausage made with either pork, pork and beef, or pork and veal, but in recent years there's also a turkey-based rookworst that's available in most Dutch stores. The meat is typically flavored with saltpeter, nutmeg, and...",,READ MORE,https://www.tasteatlas.com/rookworst/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/hangop,https://cdn.tasteatlas.com//images/dishes/2b7fb62cd3754dafb98b34c77e76d067.jpg?mw=660,50,Dessert,https://www.tasteatlas.com/Desserts,Hangop,,,,,"Hangop is an old, traditional Dutch dessert made with either yogurt or buttermilk that is left to hang in a towel, hence the name (). Once the whey drains, what remains is a rich, thick, and creamy dessert that is usually sweete...",to hang up,READ MORE,https://www.tasteatlas.com/hangop/wheretoeat,https://www.tasteatlas.com/buttermilk,https://cdn.tasteatlas.com/images/ingredientgroups/75eead62c30d4b77a39288a7fd3ba05b.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,,,,,,,,,,,,n/a
https://www.tasteatlas.com/stoofpeertjes,https://cdn.tasteatlas.com//images/dishes/7f1fa70b9f364143a75d5d357573e5f1.jpg?mw=660,51,Dessert,https://www.tasteatlas.com/Desserts,Stoofpeertjes,,,,,"Stoofpeertjes is a traditional dessert originating from the Netherlands. It consists of stewed pears. The list of ingredients usually calls for stewing pears (often the Gieser Wildeman, Brederode, or St. Remy variety), cinnamon, sugar, red wine, l...",,READ MORE,https://www.tasteatlas.com/stoofpeertjes/wheretoeat,https://www.tasteatlas.com/Pears,https://cdn.tasteatlas.com/images/ingredientgroups/b0040fc46a934ebd9857e5947aeebd5a.png?h=120&w=120,https://www.tasteatlas.com/creme-de-cassis,https://cdn.tasteatlas.com/images/dishes/0ea1246882864cf3954abc00e8f9fa29.png?h=120&w=120,https://www.tasteatlas.com/Red-wine,https://cdn.tasteatlas.com/images/ingredientgroups/b0e181d5d7e04d8181ad334840bec250.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/cloves,https://cdn.tasteatlas.com/images/ingredientgroups/59dd76e264aa44b3890bec8a11722eac.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/krentenbollen,https://cdn.tasteatlas.com//Images/Dishes/cea15a9082f4458984ade11c865fd6e6.jpg?mw=660,52,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Krentenbollen,3.8,,,,"Krentenbollen are slightly sweet Dutch bread rolls filled with currants and raisins. These buns are regularly consumed for brunch or as a late-night snack. They can be paired with sweet or savory toppings such as butter, sliced ham, fruit jams, or...",,READ MORE,https://www.tasteatlas.com/krentenbollen/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/blinde-vink,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,53,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Blinde vink,,,,,Blinde vink is a traditional meat dish originating from the Netherlands. The dish consists of ground meat that's seasoned and wrapped with a flattened veal cutlet. Blinde vink can be assembled at home or bought at the butcher shop. It is roasted u...,,READ MORE,https://www.tasteatlas.com/blinde-vink/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kletskop,https://cdn.tasteatlas.com//images/dishes/80a9f8d7be0a448aa218498cd3800b6d.jpg?mw=660,54,Cookie,https://www.tasteatlas.com/Cookies,Kletskop,3.8,,,,"Kletskop is a traditional Dutch cookie consisting of flour, butter, sugar, salt, and either almonds or peanuts. The cookies are usually flavored with cinnamon and have a delicate, crispy texture. It is recommended to serve kletskoppen with a cup o...",,READ MORE,https://www.tasteatlas.com/kletskop/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/leiden,https://cdn.tasteatlas.com/images/emblems/c1c426a6c736467ca019a4bc182faf0f.png,Leiden,
https://www.tasteatlas.com/jachtschotel,https://cdn.tasteatlas.com//images/dishes/fd111a0b9d25461ca7aefb64308b9459.jpg?mw=660,55,Stew,https://www.tasteatlas.com/Stews,Jachtschotel,,,,,"Jachtschotel is a warming winter stew or a casserole originating from the Netherlands. It is made with a combination of onions, butter, chopped meat, stock, chopped apples, breadcrumbs, and nutmeg. When prepared as a casserole, all the ingredients...",,READ MORE,https://www.tasteatlas.com/jachtschotel/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/metworst,https://cdn.tasteatlas.com//images/dishes/8598f36b732b4c16ba32ccac6583b5f5.jpg?mw=660,56,Sausage,https://www.tasteatlas.com/Sausages,Metworst,3.6,,,,"Metworst is a traditional Dutch sausage made from ground pork. The sausage is always dried in the open air and has a very strong flavor. In the past, due to its preservability, metworst was mostly used in cases of emergency, when the farmers had s...",,READ MORE,https://www.tasteatlas.com/metworst/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/worstenbroodje,https://cdn.tasteatlas.com//Images/Dishes/e03a75764f6a47aaaa1202ea3d0d1455.jpg?mw=660,57,Snack,https://www.tasteatlas.com/Snacks,Worstenbroodje,3.8,Best in   (Eindhoven),Houben Worstenbrood,https://www.tasteatlas.com/houben-worstenbrood,"Worstenbroodjes are a Brabant specialty consisting of bread rolls filled with meat (usually ground pork and beef), spices, and herbs such as pepper, nutmeg, and parsley. These savory rolls are consumed throughout the year, but they are especially ...",,READ MORE,https://www.tasteatlas.com/worstenbroodje/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/north-brabant,https://cdn.tasteatlas.com/images/emblems/38ff5b5c4b3d49eca62ee9e6ae4681a5.png,North Brabant,
https://www.tasteatlas.com/balkenbrij,https://cdn.tasteatlas.com//images/dishes/cc5dac0204724a0390f643c99a820800.jpg?mw=660,58,Offal Dish,https://www.tasteatlas.com/Offal,Balkenbrij,,Best in   (Deventer),Fooddock Baron Brochette,https://www.tasteatlas.com/fooddock-baron-brochette,"Balkenbrij is a traditional Dutch dish made from pork scraps (organs, leftover sausage stock), blood, flour, and spices such as ginger, pepper, licorice, anise, sugar, and cinnamon. The mixture is slowly cooked and left to cool. Once it is cooled,...",,READ MORE,https://www.tasteatlas.com/balkenbrij/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kaasstengels,https://cdn.tasteatlas.com//Images/Dishes/c22ddd6948cb49b7b5091618dbac8ef1.jpg?mw=660,59,Snack,https://www.tasteatlas.com/Snacks,Kaasstengels,3.3,,,,"Kaasstengel is a savory cookie that is popular throughout the Netherlands and Indonesia. It consists of flour, margarine, baking powder, egg yolks, and Dutch cheeses such as Edam or Gouda. Cream, powdered milk, or cornstarch are sometimes added to...",,READ MORE,https://www.tasteatlas.com/kaasstengels/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kerststol,https://cdn.tasteatlas.com//Images/Dishes/e631b419baa1415283b9706f1c7e6911.jpg?mw=660,60,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Kerststol,3.3,,,,"Kerststol is a special Dutch bread that is prepared and consumed during the Christmas festivities. It is typically stuffed with raisins and candied fruits, then sprinkled with powdered sugar on top. Traditionally, it contains a layer of creamy alm...",,READ MORE,https://www.tasteatlas.com/kerststol/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/borstplaat,https://cdn.tasteatlas.com//images/dishes/d1618e8e47e2488c80cb5653c622cf64.jpg?mw=660,61,Dessert,https://www.tasteatlas.com/Desserts,Borstplaat,,,,,"Borstplaat is a traditional Dutch candy characterized by its extremely sweet flavor. The candies consist of only sugar and water, while heavy cream is sometimes added in order to improve the taste. It is typically made for special occasions, notab...",,READ MORE,https://www.tasteatlas.com/borstplaat/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/slavink,https://cdn.tasteatlas.com//Images/Dishes/34c7fd8280dd416781ddc75f17a0a97c.jpg?mw=660,62,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Slavink,3.0,,,,"Slavink is a traditional Dutch dish consisting of meat that is wrapped in bacon and fried in either lard or butter. The modern version of the dish uses pork or ground beef, but in the past, bacon was wrapped around a small bird instead of a piece ...",,READ MORE,https://www.tasteatlas.com/slavink/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kaassouffle,https://cdn.tasteatlas.com//images/dishes/2baa057b247f4eb3bbc398efee3e9775.jpg?mw=660,63,Snack,https://www.tasteatlas.com/Snacks,Kaassoufflé,4.1,,,,"The popular Dutch snack known as kaassoufflé was invented in a Dutch Snackbar in the 1960s. Prepared in the shape of a large rectangle or a half-moon, it consists of thin, breaded and deep-fried dough that is filled with cheese, which melts...",,READ MORE,https://www.tasteatlas.com/kaassouffle/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/bokkepootjes,https://cdn.tasteatlas.com//Images/Dishes/77e4a344e739441baf9dbff43d2bb795.jpg?mw=660,64,Cookie,https://www.tasteatlas.com/Cookies,Bokkepootjes,3.4,,,,"Crunchy on the outside and soft on the inside, bokkepootjes are traditional Dutch cookies consisting of a light meringue that is dipped in chocolate. The meringue is filled with butter cream or other ingredients such as almond paste or apricot jam...",,READ MORE,https://www.tasteatlas.com/bokkepootjes/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/roze-keuk,https://cdn.tasteatlas.com//images/dishes/ee80692a590641efa427ea8fd9e38391.jpg?mw=660,65,Dessert,https://www.tasteatlas.com/Desserts,Roze Koek,3.4,,,,"Inexpensive and easy to prepare, roze keuk is a simple Dutch dessert consisting of eggs, flour, butter, and sugar, resulting in a sweet and tender cake. It is characterized by the pink icing on top (hence the name), made with powdered sugar, berry...",,READ MORE,https://www.tasteatlas.com/roze-keuk/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/sudderlapjes,https://cdn.tasteatlas.com//images/dishes/933c7412784642cdbfda1f20afd962ba.jpg?mw=660,66,Beef Dish,https://www.tasteatlas.com/beef-dishes,Sudderlapjes,4.5,,,,"Sudderlapjes is a Dutch dish consisting of slowly cooked beef. The meat is pan-fried shortly until it browns, and is then combined with a bit of vinegar, red wine or beer, onions, mace, and bay leaves. The concoction is left to simmer from 4 to 8 ...",,READ MORE,https://www.tasteatlas.com/sudderlapjes/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/beer,https://cdn.tasteatlas.com/images/ingredientgroups/c21ad8ee42e84549a509ee396c633f0c.png?h=120&w=120,https://www.tasteatlas.com/Red-wine,https://cdn.tasteatlas.com/images/ingredientgroups/b0e181d5d7e04d8181ad334840bec250.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,,,,
https://www.tasteatlas.com/poffert,https://cdn.tasteatlas.com//Images/Dishes/ec21722883ba4e8ebbf0b006b297711c.jpg?mw=660,67,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Poffert,,Best in   (Enumatil),Tante Til,https://www.tasteatlas.com/tante-til,"Heavy, dense, and thick, poffert is a Groningen specialty cake consisting of flour, eggs, milk, and butter. It is typically stuffed with raisins, apricots, figs, and preserved ginger. The cake is meant to be consumed as a meal in itself, not as a ...",,READ MORE,https://www.tasteatlas.com/poffert/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/groningen-city,https://cdn.tasteatlas.com/images/emblems/7d66ba08f8f04301a70d5155ca25b35a.png,Groningen,n/a
