search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/paprikas-krumpli,https://cdn.tasteatlas.com//images/dishes/48d71163f5cf496581f755cf216184c9.jpg?mw=660,29,Stew,https://www.tasteatlas.com/Stews,Paprikás krumpli,4.0,,,,"Paprikás krumpli is a Hungarian stew based on potatoes, tomatoes, onions, garlic, paprika, and optional sausages. The dish was originally prepared by shepherds, and it is still usually prepared in rural areas despite its popularity, so it i...",https://www.tasteatlas.com/paprikas-krumpli/wheretoeat,https://www.tasteatlas.com/Sausages,https://cdn.tasteatlas.com/images/dishgroups/ffcde30e795b4a6f85a482358723a706.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,,
https://www.tasteatlas.com/fank,https://cdn.tasteatlas.com//images/dishes/5d7bb143eccb46dcba3e9a5f08c4e150.jpg?mw=660,30,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Fánk,4.2,,,,"Krapfen was probably the first European-style doughnut to appear, followed by similar varieties in other countries. These pastries are traditionally prepared with leavened dough that is deep-fried until golden and crispy on the outside, while they...",https://www.tasteatlas.com/fank/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/zoldsegleves,https://cdn.tasteatlas.com//images/dishes/03b21080406b42b8b15042318e01334c.jpg?mw=660,31,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Zöldségleves,4.1,,,,"This colorful vegetable soup is a staple Hungarian dish that is prepared with various fresh vegetables, water or broth, and different spices and herbs. Any seasonal vegetables can be used, but the soup usually abounds in carrots, onions, peas, lon...",https://www.tasteatlas.com/zoldsegleves/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/gesztenyepure,https://cdn.tasteatlas.com//images/dishes/8bb3716f67674aa289e4476157e3bac2.jpg?mw=660,32,Dessert,https://www.tasteatlas.com/Desserts,Gesztenyepüré,4.2,,,,"Gesztenyepüré is a sweet treat consisting of puréed, sweetened chestnuts topped with whipped cream. It is very popular in Hungary, but it was first discovered in an Italian cookbook from 1475. This dish is made by mixing chestnu...",https://www.tasteatlas.com/gesztenyepure/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/fis-paprikas-baranya-county,https://cdn.tasteatlas.com//images/dishes/719883b396f44d41bf9491521cebe48f.jpg?mw=660,33,Stew,https://www.tasteatlas.com/Stews,Hal Paprikás,3.9,,,,"Fiš paprikaš (or  in Hungary, with the addition of sour cream) is a traditional stew cooked in a big cauldron over an open fire. This spicy fish stew is traditionally made with a variety of freshwater fish such a...",https://www.tasteatlas.com/fis-paprikas-baranya-county/wheretoeat,https://www.tasteatlas.com/carp,https://cdn.tasteatlas.com/images/ingredientgroups/a2609e4a6f0c4f11a079f1675f031c3e.png?h=120&w=120,https://www.tasteatlas.com/catfishes,https://cdn.tasteatlas.com/images/ingredientgroups/cc00fd4fdc2f47ea81779536a412a95c.png?h=120&w=120,https://www.tasteatlas.com/northern-pike,https://cdn.tasteatlas.com/images/ingredientgroups/85f0c4c19a2d4d9cabdd73c9b30256b1.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,hal paprikas,
https://www.tasteatlas.com/solet,https://cdn.tasteatlas.com//images/dishes/8f30b8c4fcec4e56a435b994b2f6757a.jpg?mw=660,34,Stew,https://www.tasteatlas.com/Stews,Sólet,4.0,Best in   (Budapest),Fülemüle Étterem,https://www.tasteatlas.com/FulemuleEtterem,"Often considered to be the predecessor to cholent, sólet is a Hungarian-Jewish stew that is traditionally slowly cooked on Friday night before the Sabbath. The stew consists of beans, paprika, onions, boiled eggs, and meat such as smoked po...",https://www.tasteatlas.com/solet/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Duck,https://cdn.tasteatlas.com/images/ingredientgroups/0a14c8f14ae348468a1f8f23c4738bef.png?h=120&w=120,https://www.tasteatlas.com/Geese,https://cdn.tasteatlas.com/images/ingredientgroups/4e4f9ee7e0a14e639664705515e7a652.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,
https://www.tasteatlas.com/szaloncukor,https://cdn.tasteatlas.com//images/dishes/143f8601e734438bae71e24104d70787.jpg?mw=660,35,Dessert,https://www.tasteatlas.com/Desserts,Szaloncukor,3.6,,,,"These Hungarian candies are a popular Christmas decoration as well as delicious sweets that come packed in colorful, shiny wrappers. They were originally prepared with fondant, but today they are usually covered in chocolate and come in a wide arr...",https://www.tasteatlas.com/szaloncukor/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/mezes-kremes,https://cdn.tasteatlas.com//images/dishes/909bbe846e924f69b143e41b24380113.jpg?mw=660,36,Cake,https://www.tasteatlas.com/cakes,Mézes krémes,4.1,,,,"Mézes krémes is a delightful, honey-flavored dessert filled with semolina cream and apricot jam. This dish serves as an excellent representative of typical Hungarian cakes that are made from kneaded dough and cooked filling. It can b...",https://www.tasteatlas.com/mezes-kremes/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/makos-bejgli,https://cdn.tasteatlas.com//images/dishes/3417b26bde8040c7990f2a20474ec16a.jpg?mw=660,37,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Mákos bejgli,4.0,Best in   (Budapest),Daubner Cukrászda,https://www.tasteatlas.com/DaubnerCukraszda,"Makowiec is the Polish name for poppy seed roll, a traditional cake where poppy seed paste is placed between layers of dough. Raisins, almonds, honey, and orange peel can be added to the cake in order to enhance its flavors. Ideally, makowiec shou...",https://www.tasteatlas.com/makos-bejgli/wheretoeat,https://www.tasteatlas.com/opium-poppies,https://cdn.tasteatlas.com/images/ingredientgroups/3981dfd084bb46799d7220bab126372c.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,
https://www.tasteatlas.com/makos-guba,https://cdn.tasteatlas.com//Images/Dishes/fe770bad054f471495259343212e86ad.jpg?mw=660,38,Dessert,https://www.tasteatlas.com/Desserts,Mákos guba,3.9,Best in   (Budapest),Bistro Fine,https://www.tasteatlas.com/bistro-fine,"This simple, sweet bread pudding known as mákos guba is one of the most popular Hungarian desserts that was traditionally associated with Christmastime. This layered sweet treat consists of soaked white bread and a creamy mixture of flavore...",https://www.tasteatlas.com/makos-guba/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/gombapaprikas,https://cdn.tasteatlas.com//images/dishes/909363a097e441e7b2c86f16ae8ce00d.jpg?mw=660,39,Stew,https://www.tasteatlas.com/Stews,Gombapaprikás,4.6,Best in   (Budapest),Gellért Söröző & Brasserie,https://www.tasteatlas.com/gellert-sorozo--brasserie,"Gombapaprikás is a healthy vegetarian alternative to meat dishes. This Hungarian stew consists of mushrooms that are stewed with paprika powder, onions, tomatoes, garlic, flour, and sour cream. Once done, the dish is usually garnished with ...",https://www.tasteatlas.com/gombapaprikas/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,,
https://www.tasteatlas.com/bundas-kenyer,https://cdn.tasteatlas.com//images/dishes/80004496c65349e283c795ad6e532e4d.jpg?mw=660,40,Snack,https://www.tasteatlas.com/Snacks,Bundás kenyér,4.5,,,,"This traditional Hungarian dish is a savory version of the popular . It can be prepared with various types of sliced bread that are coated in lightly beaten eggs, then shortly pan-fried until crispy. The dish is typically enjo...",https://www.tasteatlas.com/bundas-kenyer/wheretoeat,,,,,,,,,,,,,French toast,
https://www.tasteatlas.com/rantott-sajt,https://cdn.tasteatlas.com//images/dishes/d9f14d3e390e4dcaa30832ae742c1c97.jpg?mw=660,41,Snack,https://www.tasteatlas.com/Snacks,Rántott sajt,4.1,,,,"Fried cheese is a traditional Hungarian specialty that is mainly enjoyed as the main course. It is prepared with a thick block of cheese, usually the semi-hard , which is breaded and fried until golden and crispy. Although simple,...",https://www.tasteatlas.com/rantott-sajt/wheretoeat,,,,,,,,,,,,,Trappist,
https://www.tasteatlas.com/rakoczi-turos,https://cdn.tasteatlas.com//images/dishes/4d2cd861e1144822b03d13e52d151310.jpg?mw=660,42,Cheese Dessert,https://www.tasteatlas.com/cheese-desserts,Rákóczi túrós,4.5,,,,"Rákóczi túrós is a Hungarian curd cheese cake. The base is a thin shortcrust pastry, followed by a layer of sweetened curd cheese that is topped with meringue. This tasty cake is named after János Rák&oacu...",https://www.tasteatlas.com/rakoczi-turos/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/tojasleves,https://cdn.tasteatlas.com//images/dishes/52344967b93a4f2a9258434b2b1d7743.jpg?mw=660,43,Soup,https://www.tasteatlas.com/Soups,Tojásleves,3.4,,,,"Tojásleves or  is a type of Hungarian soup that uses  sauce, based on oil and fried flour. Onions, paprika, pepper, beaten eggs, flour, and caraway seeds are usually added to the dish in ord...",https://www.tasteatlas.com/tojasleves/wheretoeat,,,,,,,,,,,,,rántott leves,
https://www.tasteatlas.com/krumplileves,https://cdn.tasteatlas.com//images/dishes/9d0fb130d0d54c7fb05df3dff47c83f9.jpg?mw=660,44,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Krumplileves,3.1,,,,"Krumplileves is a traditional Hungarian potato soup consisting of potatoes, flour, onions, paprika, tomatoes, carrots, and turnips. It is typically flavored with parsley, celery, caraway seeds, salt, and pepper. When the vegetables are tender enou...",https://www.tasteatlas.com/krumplileves/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/rakott-kaposzta,https://cdn.tasteatlas.com//images/dishes/e84217b771ad444889bbd1017e14d426.jpg?mw=660,45,Casserole,https://www.tasteatlas.com/casserole,Rakott káposzta,4.3,,,,"Rakott káposzta is a Hungarian baked dish that might not look visually astonishing, but hides a depth of flavors. In order to prepare it, sauerkraut, ground pork, and a mixture of yogurt and sour cream are layered in a deep roasting tin, th...",https://www.tasteatlas.com/rakott-kaposzta/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/jokai-bableves,https://cdn.tasteatlas.com//images/dishes/e279afa5b77a4880865a56cb0b734dcc.jpg?mw=660,46,Soup,https://www.tasteatlas.com/Soups,Jókai bableves,4.2,Best in   (Budapest),Pozsonyi Kisvendéglő,https://www.tasteatlas.com/PozsonyiKisvendeglo,"Jókai bableves is a flavorful Hungarian bean soup named after the famous writer Mór Jókai, who was a big fan of the dish. It is made with beans, smoked sausages, smoked meat, and vegetables such as onions, tomatoes, carrots, a...",https://www.tasteatlas.com/jokai-bableves/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/aranygaluska,https://cdn.tasteatlas.com//images/dishes/972ae37c4a31419d91123f5ebb3bb88c.jpg?mw=660,47,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Aranygaluska,4.3,,,,"Aranygaluska, translated as , is a traditional Hungarian dessert that is believed to have influenced the invention of the popular American . It is prepared with soft balls of yeasted dough that are dip...",https://www.tasteatlas.com/aranygaluska/wheretoeat,,,,,,,,,,,,,golden dumplings,
https://www.tasteatlas.com/palocleves,https://cdn.tasteatlas.com//images/dishes/0f9ebdc243dc42aea1bdd870ad7d5fb9.jpg?mw=660,48,Meat Soup,https://www.tasteatlas.com/meat-soups,Palócleves,4.1,,,,"Palócleves is a traditional Hungarian lamb soup. It is made with lamb shoulder, onions, garlic, paprika, potatoes, and flour. The soup is typically flavored with salt, pepper, bay leaves, and dill. When the vegetables are tender, sour cream...",https://www.tasteatlas.com/palocleves/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/rigo-jancsi,https://cdn.tasteatlas.com//Images/Dishes/3fee89bb8b0344618599c01abe0ad1f7.jpg?mw=660,49,Chocolate Cake,https://www.tasteatlas.com/chocolate-cakes,Rigó Jancsi,4.0,,,,"This classic Hungarian dessert consists of two layers of chocolate sponge held together by a luscious, mousse-like cocoa cream filling which is sometimes flavored with a splash of dark rum, while the cake itself is typically covered in a rich dark...",https://www.tasteatlas.com/rigo-jancsi/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/cocoa-beans,https://cdn.tasteatlas.com/images/ingredientgroups/77b5bbf2dfcc42e0b1af9cccb884bd48.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,
https://www.tasteatlas.com/debreceni-kolbasz,https://cdn.tasteatlas.com//images/dishes/ec3cfe190d894cbe906bfa3067880979.jpg?mw=660,50,Sausage,https://www.tasteatlas.com/Sausages,Debreceni kolbász,3.8,,,,"Debreceni kolbász is a Hungarian sausage made with pork and spices such as garlic, paprika, pepper, and marjoram, which account for the reddish-orange color of the sausage. It is named after the Hungarian town of Debrecen. These sausages ar...",https://www.tasteatlas.com/debreceni-kolbasz/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/marjoram,https://cdn.tasteatlas.com/images/ingredientgroups/12b31184394747588ce88ac03cfa4f1d.png?h=120&w=120,,,,
https://www.tasteatlas.com/stefania-szelet,https://cdn.tasteatlas.com//images/dishes/6ad51212c84a4a24bbee1748321e9d99.jpg?mw=660,51,Pork Dish,https://www.tasteatlas.com/pork-dishes,Stefánia szelet,3.5,,,,"Stefánia szelet is a traditional Hungarian meatloaf stuffed with hard-boiled eggs in the middle, making the dish visually attractive once cut and the cross-section becomes visible. The meat mixture consists of ground pork, onions, garlic, c...",https://www.tasteatlas.com/stefania-szelet/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/caraway,https://cdn.tasteatlas.com/images/ingredientgroups/09d9a789fcdb43c1839777b7e1b8d9d2.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,,
https://www.tasteatlas.com/szekely-gulyas,https://cdn.tasteatlas.com//images/dishes/364b91e3554f493ca5512c846772a923.jpg?mw=660,52,Stew,https://www.tasteatlas.com/Stews,Székely gulyás,4.2,,,,"Székely gulyás is a thick and rich Hungarian stew prepared with a combination of pork, onions, peppers, paprika, potatoes, sauerkraut, sour cream, and garlic. The dish is believed to have originated in the city of Szeged, known for i...",https://www.tasteatlas.com/szekely-gulyas/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/sauerkraut,https://cdn.tasteatlas.com/images/dishes/6c957380abbf401db35d842a763e6eed.png?h=120&w=120,,
https://www.tasteatlas.com/hortobagyi-palacsinta,https://cdn.tasteatlas.com//images/dishes/6a952a2ad67d4ef0943b35ecf062ddc1.jpg?mw=660,53,Pancake,https://www.tasteatlas.com/pancakes,Hortobágyi palacsinta,4.0,Best in   (Budapest),Bock Bisztró,https://www.tasteatlas.com/bock-bisztro,"This savory pancake is a specialty of the Hungarian cuisine. It is filled with meat (typically veal) which is prepared like a stew – sautéed with tomatoes, onions, spices, and (sometimes) mushrooms. The pancakes are first filled with ...",https://www.tasteatlas.com/hortobagyi-palacsinta/wheretoeat,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,,
https://www.tasteatlas.com/dodolle,https://cdn.tasteatlas.com//images/dishes/318a90e0382f4b7ca78792360c861a47.jpg?mw=660,54,Dumplings,https://www.tasteatlas.com/Dumplings,Dödölle,,,,,"Dödölle is a traditional peasant dish originating from Hungary. These filling and inexpensive potato dumplings are made with a combination of floury potatoes, flour, lard, onions, and salt. The potatoes are boiled, mashed, then mixed wit...",https://www.tasteatlas.com/dodolle/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,,n/a
https://www.tasteatlas.com/tepertos-pogacsa,https://cdn.tasteatlas.com//Images/Dishes/101e7424fbb841ad81c4ba58038e75cd.jpg?mw=660,55,Snack,https://www.tasteatlas.com/Snacks,Tepertős pogácsa,4.3,,,,"Tepertős pogácsa owes its name to the , or pork crackling, the fatty remains of fried bacon which give this product its unique flavor and texture. Pogácsa is a small, cylindrical, baked pastry containing pork cracklin...",https://www.tasteatlas.com/tepertos-pogacsa/wheretoeat,,,,,,,,,,,,,tepertő,
https://www.tasteatlas.com/gundel-palacsinta,https://cdn.tasteatlas.com//images/dishes/9215a398cbac418f87d7e227a72bacad.jpg?mw=660,56,Pancake,https://www.tasteatlas.com/pancakes,Gundel palacsinta,4.2,,,,"This classic Hungarian dessert consists of thin crêpe-like pancakes that are filled with a sweet walnut filling and served doused in warm chocolate sauce. The filling is traditionally prepared with ground or crushed walnuts, and it is often ...",https://www.tasteatlas.com/gundel-palacsinta/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,,
https://www.tasteatlas.com/csoroge,https://cdn.tasteatlas.com//images/dishes/6834bb66c34a448fbbd308cf886b651e.jpg?mw=660,57,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Csöröge,4.3,,,,"Csöröge are essentially the Hungarian version of . These sweet and crispy pastries are made with a dough consisting of egg yolks, flour, baking powder, sugar, and salt. The dough is traditionally twisted into thin bow...",https://www.tasteatlas.com/csoroge/wheretoeat,,,,,,,,,,,,,angel wings,
https://www.tasteatlas.com/majgaluska-leves,https://cdn.tasteatlas.com//images/dishes/7a3b396eb007488e82f9e96dca24ecd0.jpg?mw=660,58,Soup,https://www.tasteatlas.com/Soups,Majgaluska leves,4.2,,,,"Majgaluska leves is a traditional Hungarian soup that contains chicken liver dumplings, made by mixing ground liver with eggs, breadcrumbs, onion, salt, pepper, paprika, vegetable oil, and parsley. The broth is made with vegetables such as carrots...",https://www.tasteatlas.com/majgaluska-leves/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/pacalporkolt,https://cdn.tasteatlas.com//images/dishes/a8f231223c2e4b56907fd74930b2e7a1.jpg?mw=660,59,Stew,https://www.tasteatlas.com/Stews,Pacalpörkölt,,,,,"Pacalpörkölt is a traditional Hungarian tripe stew. It is typically prepared in a cauldron hanging over an open fire, but it can also be prepared at home. The dish consists of tripe, onions, garlic, paprika powder, and hot peppers. When ...",https://www.tasteatlas.com/pacalporkolt/wheretoeat,https://www.tasteatlas.com/organ-meats,https://cdn.tasteatlas.com/images/ingredientgroups/108bd41467d64291a9f31591dda75d8a.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,,n/a
https://www.tasteatlas.com/nyulpaprikas,https://cdn.tasteatlas.com//images/dishes/cdf9132e7ac64d3984060bce036392d7.jpg?mw=660,60,Stew,https://www.tasteatlas.com/Stews,Nyúlpaprikás,,,,,"Nyúlpaprikás is a traditional Hungarian rabbit stew. In the traditional recipes, almost the entire rabbit, apart from the bones, is used for the stew. Other main ingredients for the stew include onions, garlic, red peppers, and tomat...",https://www.tasteatlas.com/nyulpaprikas/wheretoeat,,,,,,,,,,,,,,n/a
