search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/cataplana,https://cdn.tasteatlas.com//Images/Dishes/f3f75303bf7a4b3d80332995fe1ff2ea.jpg?mw=660,24,Stew,https://www.tasteatlas.com/Stews,Cataplana,4.3,Best in   (Lagos),Casinha do Petisco,https://www.tasteatlas.com/CasinhaDoPetisco,"Sharing the same name as the frying pan in which they are prepared, cataplana refers to an extensive group of Portuguese dishes that can be prepared with various ingredients such as meat, seafood, rice, or pasta. The pan, as well as the savory dis...",,READ MORE,https://www.tasteatlas.com/cataplana/wheretoeat,https://www.tasteatlas.com/lobsters,https://cdn.tasteatlas.com/images/ingredientgroups/be6b9286ffeb4b1495768f974f9d4a69.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/mussels,https://cdn.tasteatlas.com/images/ingredientgroups/a050287a4d1149f5898090f628c216e8.png?h=120&w=120,https://www.tasteatlas.com/Clams,https://cdn.tasteatlas.com/images/ingredientgroups/bbb8d8d5cd2f4034814913837a014a44.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/faro,https://cdn.tasteatlas.com/images/emblems/e02b6f0cf98148caa53ca97836080153.png,Faro,
https://www.tasteatlas.com/pastel-de-belem,https://cdn.tasteatlas.com//images/dishes/55e28517babd479ab6980d547be90d29.jpg?mw=660,25,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Pastel de Belém,4.6,Best in   (Lisbon),Pastéis de Belém,https://www.tasteatlas.com/PasteisDeBelem,"Pastel de Belém is a traditional Portuguese egg custard tart and a predecessor to the famous pastel de nata. The tarts are made with a pastry shell that's filled with a combination of milk, eggs, sugar, lemon, and cinnamon. The first recipe...",,READ MORE,https://www.tasteatlas.com/pastel-de-belem/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/belem-lisbon,,Belém,
https://www.tasteatlas.com/arroz-de-polvo,https://cdn.tasteatlas.com//images/dishes/089d1fd97cea49f2ba2b8b8668d70055.jpg?mw=660,26,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz de polvo,4.0,Best in   (Porto),Adega São Nicolau,https://www.tasteatlas.com/AdegaSaoNicolau,"Arroz de polvo is a versatile Portuguese dish consisting of cooked diced octopus and rice, incorporated into a rich base of tomatoes, sautéed onions, garlic, and various spices. It is usually prepared in the traditional",malandrinho styl...,READ MORE,https://www.tasteatlas.com/arroz-de-polvo/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/canja-de-galinha,https://cdn.tasteatlas.com//Images/Dishes/7d9c7947b21a40118a9d0a1f77a567c8.jpg?mw=660,27,Chicken Soup,https://www.tasteatlas.com/chicken-soups,Canja de galinha,3.9,Best in   (Lisbon),O Trevo,https://www.tasteatlas.com/OTrevo,"Canja de galinha is a comforting Portuguese chicken soup with many regional varieties. It consists of a hearty chicken broth that is enriched with sautéed onions and garlic, rice, or orzo pasta, and occasionally diced root vegetables such a...",,READ MORE,https://www.tasteatlas.com/canja-de-galinha/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/orzo,https://cdn.tasteatlas.com/images/dishes/c290264f07a048d181d6062981b626fc.png?h=120&w=120,,,,
https://www.tasteatlas.com/bitoque,https://cdn.tasteatlas.com//images/dishes/d99f708edb1647e7bdf103ad28dd0051.jpg?mw=660,28,Beef Dish,https://www.tasteatlas.com/beef-dishes,Bitoque,4.5,Best in   (Lisbon),O Bitoque,https://www.tasteatlas.com/OBitoque,"Bitoque is a traditional Portuguese dish which consists of a lean fried steak that is usually accompanied by fries, rice, and various salads. Most commonly it is enjoyed as the main course complemented with tomato or mustard sauce and topped with ...",,READ MORE,https://www.tasteatlas.com/bitoque/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,,,,
https://www.tasteatlas.com/carne-de-porco-a-alentejana,https://cdn.tasteatlas.com//images/dishes/1fbdbab7160b41b0bbde49c9118afbe3.jpg?mw=660,29,Pork Dish,https://www.tasteatlas.com/pork-dishes,Carne de porco à Alentejana,4.4,Best in   (Évora),Restaurante Fialho,https://www.tasteatlas.com/RestauranteFialho,"This traditional Portugal dish combines marinated pieces of pork with clams and a lightly spicy, wine-infused sauce. Though the name of this classic might imply it originated in Alentejo, it is believed that it initially appeared in the Algarve re...",,READ MORE,https://www.tasteatlas.com/carne-de-porco-a-alentejana/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Clams,https://cdn.tasteatlas.com/images/ingredientgroups/bbb8d8d5cd2f4034814913837a014a44.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/algarve,https://cdn.tasteatlas.com/images/emblems/e061e6030325434e99fb096e963652fe.png,Algarve,
https://www.tasteatlas.com/bifana,https://cdn.tasteatlas.com//images/dishes/abfe0f001af3438e9357624643b09dc5.jpg?mw=660,30,Sandwich,https://www.tasteatlas.com/sandwiches,Bifana,4.3,Best in   (Porto),Conga,https://www.tasteatlas.com/conga,"Bifana is a classic Portuguese sandwich that employs few ingredients but makes for an exquisite dish. It consists of a seasoned, lightly pounded, sliced or whole pork steaks that are simmered in garlicky sauce, a...",,READ MORE,https://www.tasteatlas.com/bifana/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/vendas-novas,,Vendas Novas,
https://www.tasteatlas.com/prego,https://cdn.tasteatlas.com//images/dishes/f11868ffeeec46c6bc8c76dc8ed24784.jpg?mw=660,31,Sandwich,https://www.tasteatlas.com/sandwiches,Prego,4.3,Best in   (Lisbon),Cervejaria Ramiro,https://www.tasteatlas.com/cervejaria-ramiro,"Prego is a ubiquitous Portuguese sandwich prepared with thin slices of beef that are seasoned with garlic, fried, sautéed alongside onions and wine, then placed inside a bread roll. The name  translates to , and...",prego,READ MORE,https://www.tasteatlas.com/prego/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/leite-de-creme,https://cdn.tasteatlas.com//images/dishes/8b4a761eab7840148b3e8ed2c1114f3a.jpg?mw=660,32,Custard,https://www.tasteatlas.com/custards,Leite de creme,4.2,,,,"Leite de creme is a traditional egg custard originating from Portugal. It's made with a combination of egg yolks, milk, sugar, corn starch, cinnamon, and grated lemon peel. The eggs are beaten with the milk, then mixed with sugar and corn starch. ...",,READ MORE,https://www.tasteatlas.com/leite-de-creme/wheretoeat,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,,,,
https://www.tasteatlas.com/rojoes,https://cdn.tasteatlas.com//images/dishes/2a768ce314cc471e9dc4014e316f633d.jpg?mw=660,33,Stew,https://www.tasteatlas.com/Stews,Rojões,4.5,,,,"This rustic Portuguese pork stew is typically associated with northern parts of the country. The dish comes in numerous versions that usually consist of fattier cuts of boneless pork which are marinated in white wine, garlic, bay leaves, and cumin...",,READ MORE,https://www.tasteatlas.com/rojoes/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,,,,
https://www.tasteatlas.com/filetes-de-polvo,https://cdn.tasteatlas.com//images/dishes/3c6c96a67a034b95962b80a8733c3d14.jpg?mw=660,34,Octopus Dish,https://www.tasteatlas.com/octopus-dishes,Filetes de polvo,4.3,Best in   (Porto),Casa Aleixo,https://www.tasteatlas.com/CasaAleixo,"Filetes de polvo is a traditional Portuguese dish consisting of fried octopus tentacles. The octopus is boiled until tender, and it is then often seasoned with lemon juice and pepper. The tentacles are dipped in eggwash and breadcrumbs, then fried...",,READ MORE,https://www.tasteatlas.com/filetes-de-polvo/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/polvo-a-lagareiro,https://cdn.tasteatlas.com//images/dishes/d7b0ffc6984d407884ea9d691907f9c8.jpg?mw=660,35,Octopus Dish,https://www.tasteatlas.com/octopus-dishes,Polvo à Lagareiro,4.5,Best in   (Lisbon),Solar dos Presuntos,https://www.tasteatlas.com/SolarDosPresuntos,"This classic Portuguese dish is made in the style of Lagareiro, hence the name. Lagareiro refers to a cooking style with numerous varieties, but it usually ends in dressing grilled or roasted fish and seafood with extra virgin olive oil. In this c...",,READ MORE,https://www.tasteatlas.com/polvo-a-lagareiro/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/sardinhas-assadas,https://cdn.tasteatlas.com//images/dishes/bebe77c89958407c898f8aa2b537b6e4.jpg?mw=660,36,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Sardinhas assadas,4.0,Best in   (Lisbon),Páteo 13,https://www.tasteatlas.com/pateo,"A staple restaurant dish and a common sight at various summer festivals, grilled sardines are a simple, traditional Portuguese dish. They are usually grilled whole, merely seasoned with salt and olive oil. Although they are commonly accompanied by...",,READ MORE,https://www.tasteatlas.com/sardinhas-assadas/wheretoeat,https://www.tasteatlas.com/sardines,https://cdn.tasteatlas.com/images/ingredientgroups/cfaaeb4f7a7943e6b41b0b7dad0ac9fb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/arroz-de-bacalhau,https://cdn.tasteatlas.com//images/dishes/df2c9763c7ac4996973109c896812305.jpg?mw=660,37,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz de bacalhau,3.9,,,,"Arroz de bacalhau is a simple Portuguese dish consisting of salt cod, rice (often of the  or  variety), sautéed onions, garlic, olive oil, tomatoes, peppers, water or vegetable or fish stock, and white wine....",basmati,READ MORE,https://www.tasteatlas.com/arroz-de-bacalhau/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,,,
https://www.tasteatlas.com/bolo-de-mel,https://cdn.tasteatlas.com//Images/Dishes/c70ab590c4e047d59367a851f9ab47ea.jpg?mw=660,38,Cake,https://www.tasteatlas.com/cakes,Bolo de mel,3.7,Best in   (Funchal),Fábrica do Ribeiro Sêco,https://www.tasteatlas.com/FabricaDoRibeiroSeco,"Considered to be Madeira's oldest dessert, bolo de mel is a cake made with honey, almonds, walnuts, cinnamon, and other spices. This richly spiced cake is thought to have been invented in the 15th century, during the expansion of sugar plantations...",,READ MORE,https://www.tasteatlas.com/bolo-de-mel/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/madeira,https://cdn.tasteatlas.com/Images/Emblems/4662bdcf693449a7ad01da8846c8b818.png,Madeira,
https://www.tasteatlas.com/broa-de-milho,https://cdn.tasteatlas.com//Images/Dishes/1b2541d2571a497bb82652fb6cbe56be.jpg?mw=660,39,Bread,https://www.tasteatlas.com/Breads,Broa de milho,4.3,Best in   (Peso da Régua),Tasca da Quinta,https://www.tasteatlas.com/TascaDaQuinta,"Broa de milho is a Portuguese corn bread consisting of plain flour, cornmeal, yeast, water, milk, sugar, salt, and butter. It is characterized by its fine, moist texture, making it an ideal pair for soups and stews, when it is often used for dippi...",,READ MORE,https://www.tasteatlas.com/broa-de-milho/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/queijada,https://cdn.tasteatlas.com//images/dishes/7c15623550fd4031a9af32ef26d3d9f5.jpg?mw=660,40,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Queijada,4.1,Best in   (Sintra),Piriquita,https://www.tasteatlas.com/piriquita,"Queijada is a traditional Portuguese pastry originating from Sintra. As mentioned in its name, queijada is prepared with a combination of queijo (cheese), eggs, milk, flour, and sugar. When properly baked, queijadas should have a fluffy crust on t...",,READ MORE,https://www.tasteatlas.com/queijada/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/sintra,https://cdn.tasteatlas.com/images/emblems/232a157cbf014867a7706156981b7cdd.png,Sintra,
https://www.tasteatlas.com/bola-de-berlim,https://cdn.tasteatlas.com//images/dishes/a10cac02457241e599731ce3899b368a.jpg?mw=660,41,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Bola de Berlim,4.2,Best in   (Viana Do Castelo),Zé Natário,https://www.tasteatlas.com/ze-natario,"Bolas de Berlim are Portuguese donuts that are sliced in half, then filled with sweet and creamy egg-based custard. Fluffy on the exterior and thick and creamy on the interior, these donuts are typically rolled in granulated sugar before being fil...",,READ MORE,https://www.tasteatlas.com/bola-de-berlim/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/ameijoas-a-bulhao-pato,https://cdn.tasteatlas.com//images/dishes/cb9cf8eb1baf4c049e40ab47e3ecf296.jpg?mw=660,42,Clam Dish,https://www.tasteatlas.com/clam-dishes,Amêijoas à Bulhão Pato,4.6,Best in   (Porto),O Gaveto,https://www.tasteatlas.com/o-gaveto,"Named after the 19th-century poet Raimundo António de Bulhão Pato, this simple Portuguese dish combines clams and a flavorful sauce that is based on olive oil, garlic, lemon juice, white wine, and fresh cilantro. Bulhão Pato c...",,READ MORE,https://www.tasteatlas.com/ameijoas-a-bulhao-pato/wheretoeat,https://www.tasteatlas.com/Clams,https://cdn.tasteatlas.com/images/ingredientgroups/bbb8d8d5cd2f4034814913837a014a44.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,,,
https://www.tasteatlas.com/pao-de-lo-de-ovar,https://cdn.tasteatlas.com//images/dishes/cff6a182aa3e4aeeb1ef5fbbd2325d25.jpg?mw=660,43,Cake,https://www.tasteatlas.com/cakes,Pão de Ló de Ovar,4.5,Best in   (Ovar),Restaurante Oxalá,https://www.tasteatlas.com/RestauranteOxala,"Pão de Ló de Ovar may be the most famous Portuguese cake, dating back to the 18th century when it was made in convents by nuns. The earliest written evidence about this sponge cake dates back to 1781, in a book called",Irmandade d...,READ MORE,https://www.tasteatlas.com/pao-de-lo-de-ovar/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/ovar,,Ovar,
https://www.tasteatlas.com/farinheira,https://cdn.tasteatlas.com//images/dishes/d707101cfef249b786e6e77b791c6ba8.jpg?mw=660,44,Sausage,https://www.tasteatlas.com/Sausages,Farinheira,4.1,,,,"This smoked Portuguese sausage borrows its name from flour (), which is its main component alongside meat and various seasonings such as wine, garlic, bay leaf, and paprika. Though it is nowadays mostly prepared with pork meat and p...",farina,READ MORE,https://www.tasteatlas.com/farinheira/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/pao-de-deus,https://cdn.tasteatlas.com//images/dishes/c913e44e98db42c4ac5be9e200719761.jpg?mw=660,45,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Pão de Deus,4.1,,,,"Translated as , this traditional Portuguese dessert is a combination of a soft brioche and a topping made with desiccated coconut and eggs. The dough is usually flavored with lemon zest, rum, or vanilla, and the buns are b...",the bread of God,READ MORE,https://www.tasteatlas.com/pao-de-deus/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/bolo-do-caco,https://cdn.tasteatlas.com//images/dishes/b984f3072c884a2cb757ae5addacf0da.jpg?mw=660,46,Bread,https://www.tasteatlas.com/Breads,Bolo do caco,4.2,,,,"Hailing from Madeira, this rustic, leavened bread is prepared with wheat flour, mashed sweet potatoes, water, and salt. Traditionally baked on large basalt stone slabs, bolo do caco is typically flat and round, though it can vary in size. It is th...",,READ MORE,https://www.tasteatlas.com/bolo-do-caco/wheretoeat,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/Sweet-potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/79d9c7e3ce1c4d81b1c725b1336df5f9.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/madeira,https://cdn.tasteatlas.com/Images/Emblems/4662bdcf693449a7ad01da8846c8b818.png,Madeira,
https://www.tasteatlas.com/bacalhau-com-broa,https://cdn.tasteatlas.com//images/dishes/8984c1354bf946aba62c3924926b4668.jpg?mw=660,47,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Bacalhau com broa,4.2,,,,"This complex Portuguese dish consists of salt cod fillets that are slowly cooked in milk, then topped with sautéed onions and a crumbly mixture of Portuguese cornmeal bread (), garlic, parsley, egg yolks, and olive oil. During ...",broa,READ MORE,https://www.tasteatlas.com/bacalhau-com-broa/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/broa,https://cdn.tasteatlas.com/images/dishes/b81ad6c6c2274750860bef6a4b73b64d.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,
https://www.tasteatlas.com/bacalhau-a-lagareiro,https://cdn.tasteatlas.com//images/dishes/3aa4642508d4489093e56e1655395ab5.jpg?mw=660,48,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Bacalhau à lagareiro,4.3,,,,This simple dish is one of the most common preparations of salt cod in Portugal. It consists of baked or boiled potatoes that are partially crushed and then salted before they are topped with previously soaked cod that has been grilled or baked se...,,READ MORE,https://www.tasteatlas.com/bacalhau-a-lagareiro/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olives,https://cdn.tasteatlas.com/images/ingredientgroups/e4396d9c76d04a64b889bcd2afdb0850.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,
https://www.tasteatlas.com/bolo-rei,https://cdn.tasteatlas.com//Images/Dishes/2d4b8fd8055b415f99cb42789e06e5b0.jpg?mw=660,49,Cake,https://www.tasteatlas.com/cakes,Bolo rei,2.8,Best in   (Lisbon),Confeitaria Nacional,https://www.tasteatlas.com/ConfeitariaNacional,"Bolo Rei (lit. King’s cake) is a staple Portuguese dessert that is traditionally prepared and consumed during the Christmas holidays, from the 25th of December until the 6th of January. This round cake with a hole in the middle is typically ...",,READ MORE,https://www.tasteatlas.com/bolo-rei/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/choco-frito,https://cdn.tasteatlas.com//images/dishes/5b3a6d2d7ae946818bb136a515c0713d.jpg?mw=660,50,Cuttlefish Dish,https://www.tasteatlas.com/cuttlefish-dishes,Choco frito,4.4,Best in   (Setúbal),Casa Santiago - Rei do Choco Frito,https://www.tasteatlas.com/casa-santiago---rei-do-choco-frito,"Choco frito is a traditional Portuguese dish originating from Setúbal, where it's the most famous local specialty. Although one might think that the dish contains chocolate, it actually consists of fried cuttlefish that's typically served w...",,READ MORE,https://www.tasteatlas.com/choco-frito/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/setubal-district,https://cdn.tasteatlas.com/images/emblems/12817e66599345ed87419acd1b00c99d.png,Setúbal District,
https://www.tasteatlas.com/pastel-de-feijao,https://cdn.tasteatlas.com//images/dishes/e5058017f61e4e6da1dc3530803d5a3b.jpg?mw=660,51,Tart,https://www.tasteatlas.com/tarts,Pastel de feijão,4.0,Best in   (Torres Vedras),Fábrica Coroa,https://www.tasteatlas.com/fabrica-coroa,"This traditional Portuguese bean tart originated in Torres Vedras sometime in the 19th century. It consists of a pastry base and a creamy filling made with white beans and ground almonds, while the top is usually dusted with powdered sugar. The in...",,READ MORE,https://www.tasteatlas.com/pastel-de-feijao/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/torres-vedras,,Torres Vedras,
